,s,a,r,s1
0,[ 0.0344143   0.00697895 -0.01017955 -0.04899393],1,1.0,[ 0.04549926  0.16677485 -0.03700862 -0.28226155]
1,[ 0.04549926  0.16677485 -0.03700862 -0.28226155],0,1.0,[ 0.04883476 -0.02780022 -0.04265385 -0.00147687]
2,[ 0.04883476 -0.02780022 -0.04265385 -0.00147687],0,1.0,[ 0.04827875 -0.22228532 -0.04268339  0.277449  ]
3,[ 0.04827875 -0.22228532 -0.04268339  0.277449  ],0,1.0,[ 0.04383304 -0.41677317 -0.03713441  0.55636996]
4,[ 0.04383304 -0.41677317 -0.03713441  0.55636996],1,1.0,[ 0.03549758 -0.22115009 -0.02600702  0.25222263]
5,[ 0.03549758 -0.22115009 -0.02600702  0.25222263],0,1.0,[ 0.01872949 -0.1878391   0.02111126  0.2679643 ]
6,[ 0.01872949 -0.1878391   0.02111126  0.2679643 ],0,1.0,[ 0.0149727  -0.3832559   0.02647055  0.5672304 ]
7,[ 0.0149727  -0.3832559   0.02647055  0.5672304 ],0,1.0,[ 0.00730759 -0.578739    0.03781515  0.8681337 ]
8,[ 0.00730759 -0.578739    0.03781515  0.8681337 ],0,1.0,[-0.00426719 -0.77435446  0.05517783  1.1724622 ]
9,[-0.00426719 -0.77435446  0.05517783  1.1724622 ],0,1.0,[-0.01975428 -0.9701486   0.07862707  1.4819205 ]
10,[-0.01975428 -0.9701486   0.07862707  1.4819205 ],0,1.0,[ 0.04944636 -0.18076311  0.04229498  0.2697384 ]
11,[ 0.04944636 -0.18076311  0.04229498  0.2697384 ],0,1.0,[ 0.0458311  -0.3764623   0.04768975  0.5754557 ]
12,[ 0.0458311  -0.3764623   0.04768975  0.5754557 ],1,1.0,[ 0.03830186 -0.1820402   0.05919886  0.29816958]
13,[ 0.03830186 -0.1820402   0.05919886  0.29816958],1,1.0,[0.03466105 0.01219012 0.06516226 0.02472876]
14,[0.03466105 0.01219012 0.06516226 0.02472876],1,1.0,[ 0.03490485  0.20632     0.06565683 -0.24670391]
15,[ 0.03490485  0.20632     0.06565683 -0.24670391],0,1.0,[ 0.02091056 -0.18943448 -0.03058004  0.268802  ]
16,[ 0.02091056 -0.18943448 -0.03058004  0.268802  ],0,1.0,[ 0.01712188 -0.384107   -0.025204    0.5516851 ]
17,[ 0.01712188 -0.384107   -0.025204    0.5516851 ],1,1.0,[ 0.00943974 -0.1886403  -0.01417029  0.251169  ]
18,[ 0.00943974 -0.1886403  -0.01417029  0.251169  ],1,1.0,[ 0.00566693  0.00668111 -0.00914691 -0.04594964]
19,[ 0.00566693  0.00668111 -0.00914691 -0.04594964],0,1.0,[ 0.00580055 -0.18830849 -0.01006591  0.24383338]
20,[ 0.00580055 -0.18830849 -0.01006591  0.24383338],0,1.0,[-0.01648264 -0.16987264 -0.00121461  0.30984193]
21,[-0.01648264 -0.16987264 -0.00121461  0.30984193],1,1.0,[-0.01988009  0.02526659  0.00498222  0.01677618]
22,[-0.01988009  0.02526659  0.00498222  0.01677618],0,1.0,[-0.01937476 -0.16992646  0.00531775  0.3110269 ]
23,[-0.01937476 -0.16992646  0.00531775  0.3110269 ],0,1.0,[-0.02277329 -0.36512378  0.01153828  0.60538214]
24,[-0.02277329 -0.36512378  0.01153828  0.60538214],0,1.0,[-0.03007576 -0.56040514  0.02364593  0.9016769 ]
25,[-0.03007576 -0.56040514  0.02364593  0.9016769 ],0,1.0,[-0.01917488 -0.22327511  0.01139431  0.25683832]
26,[-0.01917488 -0.22327511  0.01139431  0.25683832],0,1.0,[-0.02364038 -0.41855785  0.01653108  0.5530933 ]
27,[-0.02364038 -0.41855785  0.01653108  0.5530933 ],0,1.0,[-0.03201154 -0.613908    0.02759294  0.8509384 ]
28,[-0.03201154 -0.613908    0.02759294  0.8509384 ],0,1.0,[-0.0442897  -0.80939513  0.04461171  1.1521688 ]
29,[-0.0442897  -0.80939513  0.04461171  1.1521688 ],0,1.0,[-0.0604776  -1.0050697   0.06765509  1.4585001 ]
30,[-0.0604776  -1.0050697   0.06765509  1.4585001 ],0,1.0,[-0.00813469 -0.20978014 -0.01489165  0.24370243]
31,[-0.00813469 -0.20978014 -0.01489165  0.24370243],1,1.0,[-0.01233029 -0.01444869 -0.01001761 -0.05364026]
32,[-0.01233029 -0.01444869 -0.01001761 -0.05364026],0,1.0,[-0.01261926 -0.20942558 -0.01109041  0.23586528]
33,[-0.01261926 -0.20942558 -0.01109041  0.23586528],0,1.0,[-0.01680777 -0.40438735 -0.00637311  0.5250294 ]
34,[-0.01680777 -0.40438735 -0.00637311  0.5250294 ],1,1.0,[-0.02489552 -0.20917629  0.00412748  0.2303451 ]
35,[-0.02489552 -0.20917629  0.00412748  0.2303451 ],0,1.0,[-0.03605122 -0.16971336 -0.00524604  0.29194662]
36,[-0.03605122 -0.16971336 -0.00524604  0.29194662],0,1.0,[-0.03944548 -0.36476013  0.0005929   0.5829704 ]
37,[-0.03944548 -0.36476013  0.0005929   0.5829704 ],0,1.0,[-0.04674068 -0.5598904   0.0122523   0.87584007]
38,[-0.04674068 -0.5598904   0.0122523   0.87584007],0,1.0,[-0.05793849 -0.7551767   0.0297691   1.1723497 ]
39,[-0.05793849 -0.7551767   0.0297691   1.1723497 ],0,1.0,[-0.07304203 -0.95067275  0.0532161   1.4742146 ]
40,[-0.07304203 -0.95067275  0.0532161   1.4742146 ],1,1.0,[-0.03290069  0.2351775  -0.00265196 -0.32097754]
41,[-0.03290069  0.2351775  -0.00265196 -0.32097754],1,1.0,[-0.02819714  0.43033713 -0.00907151 -0.61449564]
42,[-0.02819714  0.43033713 -0.00907151 -0.61449564],0,1.0,[-0.0195904   0.23534308 -0.02136142 -0.3246836 ]
43,[-0.0195904   0.23534308 -0.02136142 -0.3246836 ],0,1.0,[-0.01488353  0.04053171 -0.02785509 -0.03881297]
44,[-0.01488353  0.04053171 -0.02785509 -0.03881297],0,1.0,[-0.0140729  -0.15417996 -0.02863135  0.24495289]
45,[-0.0140729  -0.15417996 -0.02863135  0.24495289],1,1.0,[-0.00713449  0.21271524 -0.01280383 -0.32598498]
46,[-0.00713449  0.21271524 -0.01280383 -0.32598498],1,1.0,[-0.00288018  0.40801713 -0.01932353 -0.62267804]
47,[-0.00288018  0.40801713 -0.01932353 -0.62267804],1,1.0,[ 0.00528016  0.6034035  -0.03177709 -0.9213836 ]
48,[ 0.00528016  0.6034035  -0.03177709 -0.9213836 ],1,1.0,[ 0.01734823  0.7989401  -0.05020477 -1.2238814 ]
49,[ 0.01734823  0.7989401  -0.05020477 -1.2238814 ],1,1.0,[ 0.03332703  0.99467146 -0.07468239 -1.5318625 ]
50,[ 0.03332703  0.99467146 -0.07468239 -1.5318625 ],1,1.0,[-0.04067504  0.22350027  0.02494088 -0.24253541]
51,[-0.04067504  0.22350027  0.02494088 -0.24253541],0,1.0,[-0.03620503  0.0280311   0.02009017  0.05790901]
52,[-0.03620503  0.0280311   0.02009017  0.05790901],1,1.0,[-0.03564441  0.22285932  0.02124835 -0.22836824]
53,[-0.03564441  0.22285932  0.02124835 -0.22836824],0,1.0,[-0.03118722  0.02744026  0.01668098  0.07094073]
54,[-0.03118722  0.02744026  0.01668098  0.07094073],1,1.0,[-0.03063842  0.22231914  0.0180998  -0.21643294]
55,[-0.03063842  0.22231914  0.0180998  -0.21643294],0,1.0,[ 0.00701104 -0.20661142  0.02114325  0.27595484]
56,[ 0.00701104 -0.20661142  0.02114325  0.27595484],0,1.0,[ 0.00287881 -0.40202856  0.02666235  0.57523066]
57,[ 0.00287881 -0.40202856  0.02666235  0.57523066],0,1.0,[-0.00516176 -0.5975139   0.03816696  0.87619233]
58,[-0.00516176 -0.5975139   0.03816696  0.87619233],1,1.0,[-0.01711204 -0.40293097  0.05569081  0.5957488 ]
59,[-0.01711204 -0.40293097  0.05569081  0.5957488 ],1,1.0,[-0.02517066 -0.20863082  0.06760578  0.32111508]
60,[-0.02517066 -0.20863082  0.06760578  0.32111508],1,1.0,[-0.0311992   0.17740034 -0.02377877 -0.26835483]
61,[-0.0311992   0.17740034 -0.02377877 -0.26835483],0,1.0,[-0.0276512  -0.01737433 -0.02914587  0.01673427]
62,[-0.0276512  -0.01737433 -0.02914587  0.01673427],1,1.0,[-0.02799868  0.17815322 -0.02881118 -0.28500018]
63,[-0.02799868  0.17815322 -0.02881118 -0.28500018],0,1.0,[-0.02443562 -0.01654623 -0.03451119 -0.00154151]
64,[-0.02443562 -0.01654623 -0.03451119 -0.00154151],1,1.0,[-0.02476654  0.17905323 -0.03454202 -0.30491027]
65,[-0.02476654  0.17905323 -0.03454202 -0.30491027],0,1.0,[ 0.04172938 -0.21214981  0.0287459   0.29228243]
66,[ 0.04172938 -0.21214981  0.0287459   0.29228243],0,1.0,[ 0.03748638 -0.40766957  0.03459155  0.593891  ]
67,[ 0.03748638 -0.40766957  0.03459155  0.593891  ],1,1.0,[ 0.02933299 -0.21304846  0.04646937  0.3123019 ]
68,[ 0.02933299 -0.21304846  0.04646937  0.3123019 ],0,1.0,[ 0.02507202 -0.40880057  0.05271541  0.61927015]
69,[ 0.02507202 -0.40880057  0.05271541  0.61927015],1,1.0,[ 0.01689601 -0.214453    0.06510081  0.34364492]
70,[ 0.01689601 -0.214453    0.06510081  0.34364492],0,1.0,[-0.04209666 -0.15898043 -0.00305825  0.29894373]
71,[-0.04209666 -0.15898043 -0.00305825  0.29894373],1,1.0,[-0.04527627  0.03618498  0.00292062  0.00529785]
72,[-0.04527627  0.03618498  0.00292062  0.00529785],0,1.0,[-0.04455257 -0.15897873  0.00302658  0.29890084]
73,[-0.04455257 -0.15897873  0.00302658  0.29890084],0,1.0,[-0.04773215 -0.3541437   0.0090046   0.59253675]
74,[-0.04773215 -0.3541437   0.0090046   0.59253675],1,1.0,[-0.05481502 -0.15914895  0.02085533  0.3027038 ]
75,[-0.05481502 -0.15914895  0.02085533  0.3027038 ],0,1.0,[ 0.04690703 -0.22437988 -0.04087143  0.25769547]
76,[ 0.04690703 -0.22437988 -0.04087143  0.25769547],1,1.0,[ 0.04241943 -0.02869897 -0.03571752 -0.04759362]
77,[ 0.04241943 -0.02869897 -0.03571752 -0.04759362],1,1.0,[ 0.04184545  0.16691644 -0.0366694  -0.35132834]
78,[ 0.04184545  0.16691644 -0.0366694  -0.35132834],0,1.0,[ 0.04518378 -0.02766536 -0.04369596 -0.07043021]
79,[ 0.04518378 -0.02766536 -0.04369596 -0.07043021],0,1.0,[ 0.04463047 -0.2221345  -0.04510457  0.20815255]
80,[ 0.04463047 -0.2221345  -0.04510457  0.20815255],1,1.0,[ 0.04283777  0.21169731  0.03919734 -0.31276748]
81,[ 0.04283777  0.21169731  0.03919734 -0.31276748],0,1.0,[ 0.04707172  0.01603952  0.03294199 -0.00798515]
82,[ 0.04707172  0.01603952  0.03294199 -0.00798515],0,1.0,[ 0.04739251 -0.179539    0.03278229  0.29490668]
83,[ 0.04739251 -0.179539    0.03278229  0.29490668],1,1.0,[0.04380173 0.01510062 0.03868042 0.01274036]
84,[0.04380173 0.01510062 0.03868042 0.01274036],1,1.0,[ 0.04410374  0.2096471   0.03893523 -0.26749188]
85,[ 0.04410374  0.2096471   0.03893523 -0.26749188],1,1.0,[-0.00495953  0.16913882 -0.04342863 -0.3255949 ]
86,[-0.00495953  0.16913882 -0.04342863 -0.3255949 ],0,1.0,[-0.00157675 -0.02533876 -0.04994053 -0.04691761]
87,[-0.00157675 -0.02533876 -0.04994053 -0.04691761],0,1.0,[-0.00208353 -0.21971035 -0.05087888  0.22959985]
88,[-0.00208353 -0.21971035 -0.05087888  0.22959985],1,1.0,[-0.00647774 -0.02389965 -0.04628689 -0.07868806]
89,[-0.00647774 -0.02389965 -0.04628689 -0.07868806],1,1.0,[-0.00695573  0.17185423 -0.04786065 -0.38560787]
90,[-0.00695573  0.17185423 -0.04786065 -0.38560787],1,1.0,[-0.00728287  0.15760459 -0.01835023 -0.30013388]
91,[-0.00728287  0.15760459 -0.01835023 -0.30013388],1,1.0,[-0.00413078  0.3529832  -0.02435291 -0.59854716]
92,[-0.00413078  0.3529832  -0.02435291 -0.59854716],1,1.0,[ 0.00292888  0.5484373  -0.03632385 -0.8988004 ]
93,[ 0.00292888  0.5484373  -0.03632385 -0.8988004 ],0,1.0,[ 0.01389763  0.353826   -0.05429986 -0.61775285]
94,[ 0.01389763  0.353826   -0.05429986 -0.61775285],1,1.0,[ 0.02097415  0.5496627  -0.06665492 -0.92703134]
95,[ 0.02097415  0.5496627  -0.06665492 -0.92703134],0,1.0,[-0.00248334 -0.18813483  0.04870014  0.2851747 ]
96,[-0.00248334 -0.18813483  0.04870014  0.2851747 ],0,1.0,[-0.00624604 -0.3839163   0.05440363  0.59281087]
97,[-0.00624604 -0.3839163   0.05440363  0.59281087],0,1.0,[-0.01392437 -0.5797559   0.06625985  0.9021225 ]
98,[-0.01392437 -0.5797559   0.06625985  0.9021225 ],1,1.0,[-0.02551948 -0.38559118  0.0843023   0.6309806 ]
99,[-0.02551948 -0.38559118  0.0843023   0.6309806 ],0,1.0,[-0.03323131 -0.5817819   0.09692191  0.9489772 ]
100,[-0.03323131 -0.5817819   0.09692191  0.9489772 ],0,1.0,[ 0.03105757 -0.17972352 -0.01232538  0.24102862]
101,[ 0.03105757 -0.17972352 -0.01232538  0.24102862],0,1.0,[ 0.0274631  -0.37466726 -0.00750481  0.52979845]
102,[ 0.0274631  -0.37466726 -0.00750481  0.52979845],0,1.0,[ 0.01996975 -0.56968284  0.00309116  0.82010716]
103,[ 0.01996975 -0.56968284  0.00309116  0.82010716],0,1.0,[ 0.0085761 -0.7648469  0.0194933  1.1137607]
104,[ 0.0085761 -0.7648469  0.0194933  1.1137607],0,1.0,[-0.00672084 -0.9602194   0.04176852  1.4124944 ]
105,[-0.00672084 -0.9602194   0.04176852  1.4124944 ],0,1.0,[-0.04433414 -0.19167902  0.01466183  0.26990855]
106,[-0.04433414 -0.19167902  0.01466183  0.26990855],1,1.0,[-0.04816772  0.00323066  0.02006    -0.01811413]
107,[-0.04816772  0.00323066  0.02006    -0.01811413],0,1.0,[-0.0481031  -0.19217314  0.01969772  0.28082985]
108,[-0.0481031  -0.19217314  0.01969772  0.28082985],1,1.0,[-0.05194657  0.00266237  0.02531431 -0.00557597]
109,[-0.05194657  0.00266237  0.02531431 -0.00557597],1,1.0,[-0.05189332  0.19741231  0.02520279 -0.29016566]
110,[-0.05189332  0.19741231  0.02520279 -0.29016566],0,1.0,[ 0.0220898  -0.18381213 -0.02656623  0.24998313]
111,[ 0.0220898  -0.18381213 -0.02656623  0.24998313],0,1.0,[ 0.01841356 -0.37854484 -0.02156657  0.53416955]
112,[ 0.01841356 -0.37854484 -0.02156657  0.53416955],1,1.0,[ 0.01084266 -0.18312633 -0.01088317  0.2347699 ]
113,[ 0.01084266 -0.18312633 -0.01088317  0.2347699 ],1,1.0,[ 0.00718014  0.01214941 -0.00618778 -0.06132596]
114,[ 0.00718014  0.01214941 -0.00618778 -0.06132596],0,1.0,[ 0.00742312 -0.18288328 -0.0074143   0.22939828]
115,[ 0.00742312 -0.18288328 -0.0074143   0.22939828],0,1.0,[ 0.01253391 -0.19300747 -0.04196384  0.24488744]
116,[ 0.01253391 -0.19300747 -0.04196384  0.24488744],1,1.0,[ 0.00867376  0.00268794 -0.03706609 -0.06073101]
117,[ 0.00867376  0.00268794 -0.03706609 -0.06073101],0,1.0,[ 0.00872752 -0.1918835  -0.03828071  0.22003074]
118,[ 0.00872752 -0.1918835  -0.03828071  0.22003074],1,1.0,[ 0.00488985  0.00376414 -0.0338801  -0.08447749]
119,[ 0.00488985  0.00376414 -0.0338801  -0.08447749],0,1.0,[ 0.00496513 -0.19085619 -0.03556965  0.19732663]
120,[ 0.00496513 -0.19085619 -0.03556965  0.19732663],1,1.0,[ 0.00203241  0.21570696  0.01844184 -0.33008602]
121,[ 0.00203241  0.21570696  0.01844184 -0.33008602],1,1.0,[ 0.00634655  0.4105616   0.01184012 -0.6168967 ]
122,[ 0.00634655  0.4105616   0.01184012 -0.6168967 ],0,1.0,[ 0.01455778  0.21527626 -0.00049781 -0.3205083 ]
123,[ 0.01455778  0.21527626 -0.00049781 -0.3205083 ],1,1.0,[ 0.0188633   0.41040528 -0.00690798 -0.6133482 ]
124,[ 0.0188633   0.41040528 -0.00690798 -0.6133482 ],1,1.0,[ 0.02707141  0.60562307 -0.01917494 -0.90819883]
125,[ 0.02707141  0.60562307 -0.01917494 -0.90819883],0,1.0,[-0.00968406 -0.16790403  0.01750012  0.34682393]
126,[-0.00968406 -0.16790403  0.01750012  0.34682393],0,1.0,[-0.01304214 -0.3632705   0.0244366   0.6449735 ]
127,[-0.01304214 -0.3632705   0.0244366   0.6449735 ],0,1.0,[-0.02030755 -0.5587243   0.03733607  0.94525033]
128,[-0.02030755 -0.5587243   0.03733607  0.94525033],1,1.0,[-0.03148203 -0.3641246   0.05624108  0.6645285 ]
129,[-0.03148203 -0.3641246   0.05624108  0.6645285 ],1,1.0,[-0.03876453 -0.16982824  0.06953165  0.3900709 ]
130,[-0.03876453 -0.16982824  0.06953165  0.3900709 ],0,1.0,[ 0.02216854 -0.15634802  0.00586023  0.32260865]
131,[ 0.02216854 -0.15634802  0.00586023  0.32260865],0,1.0,[ 0.01904158 -0.35155293  0.0123124   0.61713386]
132,[ 0.01904158 -0.35155293  0.0123124   0.61713386],0,1.0,[ 0.01201052 -0.5468447   0.02465508  0.9136691 ]
133,[ 0.01201052 -0.5468447   0.02465508  0.9136691 ],1,1.0,[ 0.00107363 -0.3520648   0.04292846  0.62883586]
134,[ 0.00107363 -0.3520648   0.04292846  0.62883586],0,1.0,[-0.00596767 -0.5477587   0.05550518  0.9347234 ]
135,[-0.00596767 -0.5477587   0.05550518  0.9347234 ],1,1.0,[ 0.01005995  0.17897575 -0.01266862 -0.33435887]
136,[ 0.01005995  0.17897575 -0.01266862 -0.33435887],1,1.0,[ 0.01363946  0.37427568 -0.01935579 -0.63100976]
137,[ 0.01363946  0.37427568 -0.01935579 -0.63100976],0,1.0,[ 0.02112498  0.17942908 -0.03197599 -0.34448484]
138,[ 0.02112498  0.17942908 -0.03197599 -0.34448484],1,1.0,[ 0.02471356  0.37499097 -0.03886569 -0.647077  ]
139,[ 0.02471356  0.37499097 -0.03886569 -0.647077  ],1,1.0,[ 0.03221337  0.5706323  -0.05180723 -0.95174104]
140,[ 0.03221337  0.5706323  -0.05180723 -0.95174104],0,1.0,[ 0.03412889 -0.20604642 -0.04888539  0.259888  ]
141,[ 0.03412889 -0.20604642 -0.04888539  0.259888  ],0,1.0,[ 0.03000797 -0.40043765 -0.04368763  0.5367599 ]
142,[ 0.03000797 -0.40043765 -0.04368763  0.5367599 ],0,1.0,[ 0.02199921 -0.59491897 -0.03295243  0.8153635 ]
143,[ 0.02199921 -0.59491897 -0.03295243  0.8153635 ],1,1.0,[ 0.01010083 -0.3993617  -0.01664516  0.5125005 ]
144,[ 0.01010083 -0.3993617  -0.01664516  0.5125005 ],0,1.0,[ 0.0021136  -0.5942453  -0.00639515  0.799892  ]
145,[ 0.0021136  -0.5942453  -0.00639515  0.799892  ],0,1.0,[-0.03896601 -0.24019326 -0.03498757  0.29589537]
146,[-0.03896601 -0.24019326 -0.03498757  0.29589537],0,1.0,[-0.04376988 -0.4347994  -0.02906966  0.5773417 ]
147,[-0.04376988 -0.4347994  -0.02906966  0.5773417 ],0,1.0,[-0.05246586 -0.6295021  -0.01752283  0.8607271 ]
148,[-0.05246586 -0.6295021  -0.01752283  0.8607271 ],1,1.0,[-6.5055907e-02 -4.3414596e-01 -3.0828925e-04  5.6258637e-01]
149,[-6.5055907e-02 -4.3414596e-01 -3.0828925e-04  5.6258637e-01],0,1.0,[-0.07373883 -0.6292636   0.01094344  0.85517216]
150,[-0.07373883 -0.6292636   0.01094344  0.85517216],0,1.0,[-0.03048611 -0.1899448  -0.01628815  0.32811013]
151,[-0.03048611 -0.1899448  -0.01628815  0.32811013],1,1.0,[-0.03428501  0.0054052  -0.00972595  0.0303355 ]
152,[-0.03428501  0.0054052  -0.00972595  0.0303355 ],0,1.0,[-0.0341769  -0.18957593 -0.00911924  0.31993398]
153,[-0.0341769  -0.18957593 -0.00911924  0.31993398],1,1.0,[-0.03796842  0.0056747  -0.00272056  0.0243892 ]
154,[-0.03796842  0.0056747  -0.00272056  0.0243892 ],1,1.0,[-0.03785493  0.20083556 -0.00223278 -0.26915085]
155,[-0.03785493  0.20083556 -0.00223278 -0.26915085],0,1.0,[ 0.0090343  -0.2049497   0.02281155  0.2882289 ]
156,[ 0.0090343  -0.2049497   0.02281155  0.2882289 ],1,1.0,[ 0.0049353  -0.01016036  0.02857613  0.0028269 ]
157,[ 0.0049353  -0.01016036  0.02857613  0.0028269 ],1,1.0,[ 0.0047321   0.18454036  0.02863267 -0.2807047 ]
158,[ 0.0047321   0.18454036  0.02863267 -0.2807047 ],0,1.0,[ 0.0084229  -0.01097807  0.02301857  0.02086959]
159,[ 0.0084229  -0.01097807  0.02301857  0.02086959],1,1.0,[ 0.00820334  0.18380633  0.02343597 -0.26446274]
160,[ 0.00820334  0.18380633  0.02343597 -0.26446274],1,1.0,[ 0.0324325   0.20230591 -0.02474062 -0.27206853]
161,[ 0.0324325   0.20230591 -0.02474062 -0.27206853],0,1.0,[ 0.03647862  0.00754556 -0.03018199  0.0127096 ]
162,[ 0.03647862  0.00754556 -0.03018199  0.0127096 ],1,1.0,[ 0.03662953  0.20308706 -0.02992779 -0.28934124]
