,s,a,r,s1
3691,[ 0.04572485 -0.10568251  0.46441539 -1.26295066],[-1.8481714],1.0,[ 0.052095   -0.12883515 -0.14308991  0.08058941]
3692,[ 0.052095   -0.12883515 -0.14308991  0.08058941],[0.5707398],1.0,[ 0.0504531  -0.13734016  0.06024191 -0.4992616 ]
3693,[ 0.0504531  -0.13734016  0.06024191 -0.4992616 ],[1.557792],1.0,[ 0.06338373 -0.18330706  0.58439061 -1.78678941]
3694,[ 0.06338373 -0.18330706  0.58439061 -1.78678941],[-1.4474118],1.0,[ 0.0773445  -0.2349855   0.11687418 -0.82429055]
3695,[ 0.00204669 -0.00349445  0.00522208  0.00598734],[-1.1480762],1.0,[-0.00537681  0.01433472 -0.37537754  0.87674351]
3696,[-0.00537681  0.01433472 -0.37537754  0.87674351],[-2.2696495],1.0,[-0.03537786  0.08342158 -1.1227178   2.56508755]
3697,[-0.03537786  0.08342158 -1.1227178   2.56508755],[-1.1545627],1.0,[-0.08763536  0.20187684 -1.4891476   3.36262376]
3698,[0.00791723 0.0040941  0.00723153 0.00986524],[1.3382423],1.0,[ 0.01709608 -0.01594898  0.45051531 -1.00175995]
3699,[ 0.01709608 -0.01594898  0.45051531 -1.00175995],[2.5112052],1.0,[ 0.05168125 -0.09352412  1.27646067 -2.86293871]
3700,[ 0.05168125 -0.09352412  1.27646067 -2.86293871],[2.369604],1.0,[ 0.11801724 -0.24182171  2.03542404 -4.53845538]
3701,[-0.0083952  -0.00367702  0.00470343  0.00267819],[-1.9494249],1.0,[-0.02116956  0.02633034 -0.64164207  1.48264796]
3702,[-0.02116956  0.02633034 -0.64164207  1.48264796],[-2.9626677],1.0,[-0.06632722  0.12962449 -1.61276247  3.66407154]
3703,[-0.06632722  0.12962449 -1.61276247  3.66407154],[-2.0298808],1.0,[-0.14362333  0.30394336 -2.24610822  5.04084844]
3704,[ 0.00444993 -0.00433467 -0.00363737 -0.00504673],[1.9979945],1.0,[ 0.01759983 -0.03528725  0.65928242 -1.52703816]
3705,[ 0.01759983 -0.03528725  0.65928242 -1.52703816],[-1.2118126],1.0,[ 0.0357539  -0.07652027  0.25085611 -0.5571102 ]
3706,[ 0.0357539  -0.07652027  0.25085611 -0.5571102 ],[2.2640233],1.0,[ 0.06088327 -0.13433815  1.00303536 -2.31658428]
3707,[ 0.06088327 -0.13433815  1.00303536 -2.31658428],[-0.09960143],1.0,[ 0.10021017 -0.22530135  0.96481465 -2.24974585]
3708,[ 0.00303787 -0.0065424   0.00031751  0.00189997],[2.4858234],1.0,[ 0.01959549 -0.0447675   0.82518894 -1.89348103]
3709,[ 0.01959549 -0.0447675   0.82518894 -1.89348103],[1.143794],1.0,[ 0.05997461 -0.13640211  1.19332332 -2.69177652]
3710,[ 0.05997461 -0.13640211  1.19332332 -2.69177652],[2.5574863],1.0,[ 0.12425311 -0.28144594  2.0143453  -4.53919639]
3711,[ 0.00875495 -0.00189487  0.00752532 -0.00211933],[-2.022228],1.0,[-0.00439546  0.0290866  -0.66318237  1.53548046]
3712,[-0.00439546  0.0290866  -0.66318237  1.53548046],[1.158952],1.0,[-0.02304868  0.07138628 -0.27186486  0.60165504]
3713,[-0.02304868  0.07138628 -0.27186486  0.60165504],[-2.766059],1.0,[-0.05233385  0.13853544 -1.18897217  2.73341805]
3714,[-0.05233385  0.13853544 -1.18897217  2.73341805],[1.6461532],1.0,[-0.08884777  0.22257871 -0.6414059   1.50829776]
3715,[-0.00483863  0.00923654 -0.00810095 -0.00393218],[-0.64390284],1.0,[-0.00947034  0.01922957 -0.22289312  0.49849052]
3716,[-0.00947034  0.01922957 -0.22289312  0.49849052],[-1.1004628],1.0,[-0.02567324  0.05588031 -0.58654421  1.32917585]
3717,[-0.02567324  0.05588031 -0.58654421  1.32917585],[-1.3805844],1.0,[-0.05820553  0.12966287 -1.03908231  2.35702904]
3718,[-0.05820553  0.12966287 -1.03908231  2.35702904],[-0.22880265],1.0,[-0.10112195  0.22707289 -1.10757213  2.52787773]
3719,[-0.00234348  0.00282821 -0.00045569  0.00491552],[0.2463624],1.0,[-0.00073247 -0.00066162  0.08078954 -0.17753668]
3720,[-0.00073247 -0.00066162  0.08078954 -0.17753668],[-2.8865132],1.0,[-0.01673012  0.03684233 -0.87781381  2.02861244]
3721,[-0.01673012  0.03684233 -0.87781381  2.02861244],[-1.157422],1.0,[-0.05927206  0.13380206 -1.24885047  2.82372814]
3722,[-0.05927206  0.13380206 -1.24885047  2.82372814],[1.3835968],1.0,[-0.09987478  0.22512678 -0.78561143  1.78016403]
3723,[ 0.00399492 -0.00203732  0.00895833 -0.00319314],[0.12977263],1.0,[ 0.00521636 -0.00416216  0.05200095 -0.10208258]
3724,[ 0.00521636 -0.00416216  0.05200095 -0.10208258],[-1.1569359],1.0,[-4.09899969e-04  9.60926440e-03 -3.32203756e-01  7.80971053e-01]
3725,[-4.09899969e-04  9.60926440e-03 -3.32203756e-01  7.80971053e-01],[2.7073045],1.0,[ 0.00440287 -0.00152009  0.56982696 -1.31035009]
3726,[ 0.00440287 -0.00152009  0.56982696 -1.31035009],[2.4836633],1.0,[ 0.04350093 -0.09028402  1.38301286 -3.11668146]
3727,[ 0.04350093 -0.09028402  1.38301286 -3.11668146],[0.4224631],1.0,[ 0.10121162 -0.21895186  1.50310743 -3.33442064]
3728,[-0.00134566  0.00701403 -0.00635234  0.0031518 ],[-1.825622],1.0,[-0.0137613   0.03538132 -0.61272275  1.40088601]
3729,[-0.0137613   0.03538132 -0.61272275  1.40088601],[-2.5062966],1.0,[-0.05476221  0.12871901 -1.43460717  3.25226151]
3730,[-0.05476221  0.12871901 -1.43460717  3.25226151],[1.8322593],1.0,[-0.09973484  0.22970395 -0.81963548  1.84427586]
3731,[0.00464142 0.00272717 0.0069042  0.0008585 ],[-0.93776435],1.0,[-0.00133057  0.01727154 -0.30465907  0.71912071]
3732,[-0.00133057  0.01727154 -0.30465907  0.71912071],[2.645265],1.0,[ 0.00414333  0.00489081  0.57546958 -1.31222593]
3733,[ 0.00414333  0.00489081  0.57546958 -1.31222593],[-0.6454078],1.0,[ 0.02265341 -0.03577459  0.35169051 -0.73721732]
3734,[ 0.02265341 -0.03577459  0.35169051 -0.73721732],[-2.4512544],1.0,[ 0.02038435 -0.02744893 -0.46244727  1.12912526]
3735,[ 0.02038435 -0.02744893 -0.46244727  1.12912526],[-0.9654296],1.0,[-0.0043078   0.03044258 -0.7721601   1.76768905]
3736,[-0.0043078   0.03044258 -0.7721601   1.76768905],[-1.0444438],1.0,[-0.0419135   0.11548171 -1.10791904  2.48849819]
3737,[-0.0419135   0.11548171 -1.10791904  2.48849819],[-2.2320862],1.0,[-0.10070583  0.24769701 -1.82725174  4.10844967]
3738,[ 0.00119412 -0.00507784  0.00829344  0.00533052],[1.1703845],1.0,[ 0.00931887 -0.02293104  0.39688207 -0.88890876]
3739,[ 0.00931887 -0.02293104  0.39688207 -0.88890876],[1.0936768],1.0,[ 0.03237325 -0.07456767  0.75534833 -1.69102744]
3740,[ 0.03237325 -0.07456767  0.75534833 -1.69102744],[-1.3719081],1.0,[ 0.05337458 -0.12067548  0.29756132 -0.63980514]
3741,[ 0.05337458 -0.12067548  0.29756132 -0.63980514],[-2.9543242],1.0,[ 0.04587205 -0.10329347 -0.67007134  1.48411919]
3742,[ 0.04587205 -0.10329347 -0.67007134  1.48411919],[1.1469902],1.0,[ 0.02712624 -0.06577068 -0.26926065  0.41321388]
3743,[ 0.02712624 -0.06577068 -0.26926065  0.41321388],[1.2782003],1.0,[ 0.02506208 -0.07088042  0.16448535 -0.65464477]
3744,[ 0.02506208 -0.07088042  0.16448535 -0.65464477],[1.2059418],1.0,[ 0.0397043  -0.11623535  0.56665178 -1.6072123 ]
3745,[ 0.0397043  -0.11623535  0.56665178 -1.6072123 ],[-1.310637],1.0,[ 0.05369713 -0.16115576  0.13574083 -0.66291626]
3746,[ 0.05369713 -0.16115576  0.13574083 -0.66291626],[2.9673343],1.0,[ 0.078908   -0.2348693   1.11970269 -2.9924533 ]
3747,[-0.00216877  0.00152568  0.00500433  0.00373302],[-2.5264173],1.0,[-0.01877955  0.04055502 -0.83314041  1.9278261 ]
3748,[-0.01877955  0.04055502 -0.83314041  1.9278261 ],[1.7975788],1.0,[-0.03995253  0.08852337 -0.22895256  0.50163203]
3749,[-0.03995253  0.08852337 -0.22895256  0.50163203],[-0.34543216],1.0,[-0.05152452  0.11527538 -0.34957127  0.83627098]
3750,[-0.05152452  0.11527538 -0.34957127  0.83627098],[0.20887567],1.0,[-0.06425243  0.1471415  -0.28756916  0.76447362]
3751,[-0.06425243  0.1471415  -0.28756916  0.76447362],[0.02584118],1.0,[-0.0757926   0.17973827 -0.28985797  0.87017194]
3752,[-0.0757926   0.17973827 -0.28985797  0.87017194],[0.65355194],1.0,[-0.08334792  0.20779779 -0.08910253  0.54361288]
3753,[-6.17244904e-03  9.39109734e-05 -7.92008202e-03 -8.51025974e-03],[0.6311898],1.0,[-0.0022951  -0.0098936   0.20123693 -0.48613612]
3754,[-0.0022951  -0.0098936   0.20123693 -0.48613612],[2.607593],1.0,[ 0.02303776 -0.0689174   1.06302884 -2.44745404]
3755,[ 0.02303776 -0.0689174   1.06302884 -2.44745404],[1.6664766],1.0,[ 0.07630044 -0.19028762  1.59813046 -3.61956861]
3756,[ 0.07630044 -0.19028762  1.59813046 -3.61956861],[-0.07520363],1.0,[ 0.13931075 -0.33282947  1.5538634  -3.53356456]
3757,[-0.00087231  0.00186489  0.00218705 -0.00746547],[1.0786773],1.0,[ 0.00638141 -0.01491443  0.35954808 -0.82334992]
3758,[ 0.00638141 -0.01491443  0.35954808 -0.82334992],[-2.0269423],1.0,[ 0.00718584 -0.01592323 -0.31686678  0.75059943]
3759,[ 0.00718584 -0.01592323 -0.31686678  0.75059943],[-1.8413569],1.0,[-0.0175901   0.04105204 -0.92075468  2.09006599]
3760,[-0.0175901   0.04105204 -0.92075468  2.09006599],[0.21246757],1.0,[-0.0527602   0.11954571 -0.83947673  1.85334726]
3761,[-0.0527602   0.11954571 -0.83947673  1.85334726],[1.5372928],1.0,[-0.0761314   0.17070535 -0.33240956  0.73329248]
3762,[-0.0761314   0.17070535 -0.33240956  0.73329248],[2.9139051],1.0,[-0.0704792   0.15932787  0.61245745 -1.27776253]
3763,[-0.0704792   0.15932787  0.61245745 -1.27776253],[-1.3883365],1.0,[-0.05569895  0.13458258  0.12856805  0.01924395]
3764,[-0.05569895  0.13458258  0.12856805  0.01924395],[-2.09577],1.0,[-0.06471794  0.17017224 -0.57678771  1.73992412]
3765,[-0.06471794  0.17017224 -0.57678771  1.73992412],[2.6758902],1.0,[-0.07027367  0.20141286  0.29463359 -0.14151898]
3766,[-0.00848626 -0.00436956  0.00499712 -0.00270292],[-0.03363039],1.0,[-0.00850461 -0.00401993 -0.00588599  0.01993456]
3767,[-0.00850461 -0.00401993 -0.00588599  0.01993456],[2.4286478],1.0,[ 0.00742204 -0.0406127   0.7999138  -1.83033594]
3768,[ 0.00742204 -0.0406127   0.7999138  -1.83033594],[0.00969122],1.0,[ 0.0392725  -0.11239251  0.79389276 -1.77326553]
3769,[ 0.0392725  -0.11239251  0.79389276 -1.77326553],[-1.9381833],1.0,[ 0.05815476 -0.15409419  0.15383697 -0.34286513]
3770,[ 0.05815476 -0.15409419  0.15383697 -0.34286513],[-0.2747633],1.0,[ 0.0627779  -0.16673137  0.0776766  -0.29232374]
3771,[ 0.0627779  -0.16673137  0.0776766  -0.29232374],[2.3263037],1.0,[ 0.08152789 -0.21668655  0.85638625 -2.18254995]
3772,[-0.00444316  0.00291298  0.00561733  0.00507414],[1.3810467],1.0,[ 0.00495803 -0.01800115  0.46320728 -1.04020634]
3773,[ 0.00495803 -0.01800115  0.46320728 -1.04020634],[1.9724398],1.0,[ 0.03646928 -0.08884631  1.1108276  -2.49334092]
3774,[ 0.03646928 -0.08884631  1.1108276  -2.49334092],[-1.3646625],1.0,[ 0.07162744 -0.16642728  0.6508274  -1.41921564]
3775,[ 0.07162744 -0.16642728  0.6508274  -1.41921564],[-0.2724987],1.0,[ 0.09597934 -0.22094861  0.56796948 -1.31922466]
3776,[-0.0020174   0.00313093 -0.00708137  0.00952538],[-1.9272883],1.0,[-0.01512913  0.03321795 -0.64671835  1.47982803]
3777,[-0.01512913  0.03321795 -0.64671835  1.47982803],[2.2050028],1.0,[-0.02619021  0.0574261   0.0903789  -0.23976022]
3778,[-0.02619021  0.0574261   0.0903789  -0.23976022],[-0.9611428],1.0,[-0.02913114  0.06425906 -0.23628706  0.57129633]
3779,[-0.02913114  0.06425906 -0.23628706  0.57129633],[-1.915768],1.0,[-0.05135522  0.11715022 -0.87295538  2.06009791]
3780,[-0.05135522  0.11715022 -0.87295538  2.06009791],[-1.6154215],1.0,[-0.09680966  0.22372266 -1.3974753   3.2631399 ]
3781,[-0.00763087 -0.00763585  0.00302461 -0.00337219],[-0.2848002],1.0,[-0.00939144 -0.00352978 -0.09080556  0.20654228]
3782,[-0.00939144 -0.00352978 -0.09080556  0.20654228],[0.30822146],1.0,[-0.01093765 -0.00032333  0.01304942 -0.0420936 ]
3783,[-0.01093765 -0.00032333  0.01304942 -0.0420936 ],[-0.04986195],1.0,[-0.01075646 -0.00115416 -0.00390946 -0.00020025]
3784,[-0.01075646 -0.00115416 -0.00390946 -0.00020025],[0.37433976],1.0,[-0.00842366 -0.00690205  0.12021913 -0.28434464]
3785,[-0.00842366 -0.00690205  0.12021913 -0.28434464],[2.802911],1.0,[ 0.0149936  -0.06106315  1.04801034 -2.4032443 ]
3786,[ 0.0149936  -0.06106315  1.04801034 -2.4032443 ],[2.134603],1.0,[ 0.07075309 -0.18770239  1.73698211 -3.92119874]
3787,[ 0.07075309 -0.18770239  1.73698211 -3.92119874],[-2.8574615],1.0,[ 0.12110759 -0.30103884  0.78995533 -1.81563463]
3788,[-0.00195054 -0.0097654   0.00277609  0.00723341],[0.9415439],1.0,[ 0.00444243 -0.02413872  0.31601014 -0.71851005]
3789,[ 0.00444243 -0.02413872  0.31601014 -0.71851005],[2.1285975],1.0,[ 0.03116955 -0.08508985  1.01849124 -2.31658522]
3790,[ 0.03116955 -0.08508985  1.01849124 -2.31658522],[-0.9038305],1.0,[ 0.06570926 -0.16275184  0.71140089 -1.59380155]
3791,[ 0.06570926 -0.16275184  0.71140089 -1.59380155],[-1.8818465],1.0,[ 0.08185158 -0.19984621  0.09911606 -0.28955513]
3792,[ 0.08185158 -0.19984621  0.09911606 -0.28955513],[1.8871516],1.0,[ 0.0985902  -0.24357908  0.73498763 -1.87828587]
3793,[-0.00652157  0.00523943 -0.00581206 -0.00328357],[-0.00865072],1.0,[-0.00682728  0.00540565 -0.00945563  0.01142464]
3794,[-0.00682728  0.00540565 -0.00945563  0.01142464],[0.7970491],1.0,[-0.00191757 -0.00623399  0.25423525 -0.58731116]
3795,[-0.00191757 -0.00623399  0.25423525 -0.58731116],[0.92212594],1.0,[ 0.01430521 -0.04321077  0.55649572 -1.25916681]
3796,[ 0.01430521 -0.04321077  0.55649572 -1.25916681],[-0.39079255],1.0,[ 0.03386285 -0.08685951  0.42275289 -0.93666911]
3797,[ 0.03386285 -0.08685951  0.42275289 -0.93666911],[-0.22934075],1.0,[ 0.04929283 -0.12154314  0.34963833 -0.80635714]
3798,[ 0.04929283 -0.12154314  0.34963833 -0.80635714],[-1.2597487],1.0,[ 0.05508036 -0.1363894  -0.05851156  0.04850697]
3799,[ 0.05508036 -0.1363894  -0.05851156  0.04850697],[-2.6770124],1.0,[ 0.035319   -0.09702383 -0.92810743  1.9046806 ]
3800,[ 0.035319   -0.09702383 -0.92810743  1.9046806 ],[-2.9176247],1.0,[-0.02071318  0.019132   -1.87254432  3.89969286]
3801,[-0.02071318  0.019132   -1.87254432  3.89969286],[-1.5283943],1.0,[-0.10506327  0.1933969  -2.34255792  4.82156556]
3802,[-0.10506327  0.1933969  -2.34255792  4.82156556],[-2.8704321],1.0,[-0.2163751   0.42418151 -3.2075906   6.67413093]
3803,[ 0.00506108  0.00137429  0.00951508 -0.00880063],[-1.7210226],1.0,[-0.00601456  0.02754589 -0.56171061  1.30394025]
3804,[-0.00601456  0.02754589 -0.56171061  1.30394025],[-0.08978365],1.0,[-0.0289402   0.08000381 -0.58545326  1.32878716]
3805,[-0.0289402   0.08000381 -0.58545326  1.32878716],[-1.0328851],1.0,[-0.05916314  0.14895763 -0.92509482  2.11876453]
3806,[-0.05916314  0.14895763 -0.92509482  2.11876453],[0.9407473],1.0,[-0.08991868  0.22013012 -0.61554926  1.46562234]
3807,[-0.0071452   0.00527014 -0.00622197 -0.00805957],[0.7581959],1.0,[-0.00236689 -0.00652989  0.24448122 -0.57630563]
3808,[-0.00236689 -0.00652989  0.24448122 -0.57630563],[-2.328906],1.0,[-0.00815565  0.0068542  -0.53138469  1.22290381]
3809,[-0.00815565  0.0068542  -0.53138469  1.22290381],[1.0672052],1.0,[-0.02214477  0.03794231 -0.17005612  0.35013046]
3810,[-0.02214477  0.03794231 -0.17005612  0.35013046],[-1.7116275],1.0,[-0.040356    0.07863986 -0.73893977  1.67303592]
3811,[-0.040356    0.07863986 -0.73893977  1.67303592],[2.3162382],1.0,[-0.05446244  0.10984704  0.02988596 -0.08001877]
3812,[-0.05446244  0.10984704  0.02988596 -0.08001877],[-0.8083129],1.0,[-0.05888526  0.12163603 -0.25005102  0.66113113]
3813,[-0.05888526  0.12163603 -0.25005102  0.66113113],[-2.5357907],1.0,[-0.08580973  0.18836282 -1.09253276  2.65281061]
3814,[-0.08580973  0.18836282 -1.09253276  2.65281061],[1.1357986],1.0,[-0.12196347  0.27827491 -0.71896089  1.87607568]
3815,[-0.0059923  -0.00351868  0.0096908  -0.00772223],[-2.9530587],1.0,[-0.02524389  0.04150532 -0.96943981  2.23557078]
3816,[-0.02524389  0.04150532 -0.96943981  2.23557078],[-2.1143086],1.0,[-0.07775232  0.16111407 -1.65348003  3.73846061]
3817,[-0.07775232  0.16111407 -1.65348003  3.73846061],[-1.080219],1.0,[-0.15044285  0.32466231 -1.97839102  4.44492709]
3818,[-0.00493824  0.00155302  0.00186364 -0.00974649],[0.27715066],1.0,[-0.00302871 -0.00300719  0.09337925 -0.21626884]
3819,[-0.00302871 -0.00300719  0.09337925 -0.21626884],[2.1501951],1.0,[ 0.01497781 -0.04442966  0.80506602 -1.83969353]
3820,[ 0.01497781 -0.04442966  0.80506602 -1.83969353],[-2.1922665],1.0,[ 0.03242134 -0.08295734  0.07082387 -0.11991441]
3821,[ 0.03242134 -0.08295734  0.07082387 -0.11991441],[-1.0509902],1.0,[ 0.02843973 -0.07341892 -0.26901841  0.5889478 ]
3822,[ 0.02843973 -0.07341892 -0.26901841  0.5889478 ],[-2.5831761],1.0,[ 7.57415928e-04 -1.27242635e-02 -1.11367090e+00  2.43346906e+00]
3823,[ 7.57415928e-04 -1.27242635e-02 -1.11367090e+00  2.43346906e+00],[-2.3650634],1.0,[-0.05908489  0.11731841 -1.87627105  4.06456664]
3824,[-0.05908489  0.11731841 -1.87627105  4.06456664],[-0.9844906],1.0,[-0.13995613  0.29126404 -2.16514082  4.64390316]
3825,[-0.00398134  0.0054575   0.00399765 -0.00367941],[-1.8027539],1.0,[-0.01582911  0.03317531 -0.59470501  1.37541501]
3826,[-0.01582911  0.03317531 -0.59470501  1.37541501],[2.346435],1.0,[-0.02388588  0.0511745   0.18858116 -0.44577994]
3827,[-0.02388588  0.0511745   0.18858116 -0.44577994],[-0.74259055],1.0,[-0.02146554  0.0465579  -0.06649434  0.20498456]
3828,[-0.02146554  0.0465579  -0.06649434  0.20498456],[2.5066998],1.0,[-0.00753864  0.01715719  0.76065694 -1.65541425]
3829,[-0.00753864  0.01715719  0.76065694 -1.65541425],[-0.14714468],1.0,[ 0.02161129 -0.04414078  0.69825354 -1.42464397]
3830,[ 0.02161129 -0.04414078  0.69825354 -1.42464397],[1.8362043],1.0,[ 0.06158767 -0.12825083  1.29896883 -2.7743363 ]
3831,[ 0.06158767 -0.12825083  1.29896883 -2.7743363 ],[0.7431246],1.0,[ 0.11816561 -0.24929177  1.52950903 -3.28765497]
3832,[ 0.00301487 -0.00978717  0.00053935 -0.00804267],[-1.9025898],1.0,[-0.00960195  0.01894261 -0.62966877  1.42994199]
3833,[-0.00960195  0.01894261 -0.62966877  1.42994199],[1.0160666],1.0,[-0.02785695  0.05910717 -0.28521643  0.5983441 ]
3834,[-0.02785695  0.05910717 -0.28521643  0.5983441 ],[-1.4648668],1.0,[-0.04903154  0.10604836 -0.77222466  1.74027345]
3835,[-0.04903154  0.10604836 -0.77222466  1.74027345],[0.959451],1.0,[-0.07351796  0.16122693 -0.45457158  1.04102491]
3836,[-0.07351796  0.16122693 -0.45457158  1.04102491],[-2.998925],1.0,[-0.11158737  0.24991882 -1.44320564  3.36273579]
3837,[-0.00728333 -0.00015982 -0.00512757  0.00126789],[-0.71757257],1.0,[-0.01226461  0.0109486  -0.24329723  0.54865842]
3838,[-0.01226461  0.0109486  -0.24329723  0.54865842],[2.7882228],1.0,[-0.00339477 -0.01037783  0.68388941 -1.5892529 ]
3839,[-0.00339477 -0.01037783  0.68388941 -1.5892529 ],[1.8780794],1.0,[ 0.0362094  -0.10080943  1.29503265 -2.92814161]
3840,[ 0.0362094  -0.10080943  1.29503265 -2.92814161],[-2.0233138],1.0,[ 0.07432724 -0.18552171  0.61612258 -1.35221769]
3841,[ 0.07432724 -0.18552171  0.61612258 -1.35221769],[1.9642094],1.0,[ 0.11200027 -0.27102681  1.26401548 -2.906811  ]
3842,[-0.00875312 -0.00123544 -0.00611691 -0.00908913],[1.2067194],1.0,[-0.00097253 -0.02011834  0.39407188 -0.925874  ]
3843,[-0.00097253 -0.02011834  0.39407188 -0.925874  ],[-0.5631955],1.0,[ 0.0109449  -0.04769825  0.20306537 -0.4651907 ]
3844,[ 0.0109449  -0.04769825  0.20306537 -0.4651907 ],[-2.3004072],1.0,[ 0.00380746 -0.03147331 -0.55766383  1.25588995]
3845,[ 0.00380746 -0.03147331 -0.55766383  1.25588995],[-2.8781958],1.0,[-0.03738151  0.06058961 -1.49965603  3.33435585]
3846,[-0.03738151  0.06058961 -1.49965603  3.33435585],[-0.8508901],1.0,[-0.10250557  0.20359505 -1.75612308  3.82964569]
3847,[-0.00270812  0.00725674  0.00319901  0.00509533],[0.47814733],1.0,[ 5.80611196e-04  3.16964045e-04  1.60821549e-01 -3.48498294e-01]
3848,[ 5.80611196e-04  3.16964045e-04  1.60821549e-01 -3.48498294e-01],[-1.0606043],1.0,[-9.98244386e-05  3.18591222e-03 -1.93613983e-01  4.80870653e-01]
3849,[-9.98244386e-05  3.18591222e-03 -1.93613983e-01  4.80870653e-01],[1.9726849],1.0,[ 0.00533896 -0.0084141   0.46341491 -1.04179806]
3850,[ 0.00533896 -0.0084141   0.46341491 -1.04179806],[1.8512124],1.0,[ 0.03603556 -0.07725688  1.07014526 -2.3932385 ]
3851,[ 0.03603556 -0.07725688  1.07014526 -2.3932385 ],[-0.6126541],1.0,[ 0.07453526 -0.16210799  0.8573523  -1.87435831]
3852,[ 0.07453526 -0.16210799  0.8573523  -1.87435831],[1.4599771],1.0,[ 0.11841303 -0.25985882  1.33426622 -3.00712215]
3853,[ 0.00112655 -0.00509689  0.00638183  0.00188704],[2.7230752],1.0,[ 0.01950097 -0.04693214  0.90971763 -2.07204176]
3854,[ 0.01950097 -0.04693214  0.90971763 -2.07204176],[-1.4096019],1.0,[ 0.04629519 -0.10648784  0.43319889 -0.93505977]
3855,[ 0.04629519 -0.10648784  0.43319889 -0.93505977],[-2.9851246],1.0,[ 0.04392381 -0.09963979 -0.54864495  1.24878161]
3856,[ 0.04392381 -0.09963979 -0.54864495  1.24878161],[-1.248529],1.0,[ 0.01408146 -0.03451155 -0.94365416  2.0107876 ]
3857,[ 0.01408146 -0.03451155 -0.94365416  2.0107876 ],[-0.662569],1.0,[-0.02768812  0.05263605 -1.14556537  2.35803841]
3858,[-0.02768812  0.05263605 -1.14556537  2.35803841],[0.5574891],1.0,[-0.06952858  0.13645482 -0.94884267  1.85713134]
3859,[-0.06952858  0.13645482 -0.94884267  1.85713134],[2.1750722],1.0,[-0.0931068   0.17861289 -0.23412264  0.28482154]
3860,[-0.0931068   0.17861289 -0.23412264  0.28482154],[-0.68866104],1.0,[-0.10734813  0.20404154 -0.47711732  0.98083805]
3861,[ 0.00466084  0.00508559  0.00357001 -0.00475901],[1.8857932],1.0,[ 0.01733153 -0.02391332  0.62827121 -1.43079483]
3862,[ 0.01733153 -0.02391332  0.62827121 -1.43079483],[-1.9398032],1.0,[ 0.02939338 -0.04997434 -0.02219815  0.10056304]
3863,[ 0.02939338 -0.04997434 -0.02219815  0.10056304],[1.9597179],1.0,[ 0.04165249 -0.07725032  0.63306449 -1.44713342]
3864,[ 0.04165249 -0.07725032  0.63306449 -1.44713342],[-0.7363066],1.0,[ 0.06202598 -0.12369758  0.38751687 -0.89299789]
3865,[ 0.06202598 -0.12369758  0.38751687 -0.89299789],[2.6373005],1.0,[ 0.09506564 -0.20084456  1.2604719  -2.94135879]
3866,[ 0.00537062 -0.00923878  0.00857621  0.00169736],[1.0123025],1.0,[ 0.01246398 -0.0249004   0.34516989 -0.77689103]
3867,[ 0.01246398 -0.0249004   0.34516989 -0.77689103],[-1.7942915],1.0,[ 0.01427153 -0.02792887 -0.25258151  0.60541306]
3868,[ 0.01427153 -0.02792887 -0.25258151  0.60541306],[-1.9884672],1.0,[-0.00890775  0.02541325 -0.90507741  2.05180881]
3869,[-0.00890775  0.02541325 -0.90507741  2.05180881],[2.1259432],1.0,[-0.03071829  0.07275522 -0.18927477  0.3499451 ]
3870,[-0.03071829  0.07275522 -0.18927477  0.3499451 ],[2.8450146],1.0,[-0.01950272  0.04447723  0.74763893 -1.74143688]
3871,[-0.01950272  0.04447723  0.74763893 -1.74143688],[-0.26179156],1.0,[ 0.00829975 -0.01777395  0.64405688 -1.38802055]
3872,[ 0.00829975 -0.01777395  0.64405688 -1.38802055],[0.57534134],1.0,[ 0.03770178 -0.08062064  0.82644069 -1.76080272]
3873,[ 0.03770178 -0.08062064  0.82644069 -1.76080272],[1.764189],1.0,[ 0.0823066  -0.17725866  1.40181766 -3.0649281 ]
3874,[ 0.0823066  -0.17725866  1.40181766 -3.0649281 ],[-2.8577464],1.0,[ 0.11941622 -0.25715714  0.46097411 -0.9867535 ]
3875,[-0.00744584  0.00021818  0.00641325  0.00229205],[1.1851945],1.0,[ 6.90103113e-04 -1.78574919e-02  3.99324026e-01 -8.96994022e-01]
3876,[ 6.90103113e-04 -1.78574919e-02  3.99324026e-01 -8.96994022e-01],[0.45682904],1.0,[ 0.01959768 -0.05992259  0.54629483 -1.20994053]
3877,[ 0.01959768 -0.05992259  0.54629483 -1.20994053],[0.2129298],1.0,[ 0.04279827 -0.11129009  0.61435125 -1.36600601]
3878,[ 0.04279827 -0.11129009  0.61435125 -1.36600601],[-2.9879882],1.0,[ 0.04760936 -0.12125075 -0.3699962   0.83425359]
3879,[ 0.04760936 -0.12125075 -0.3699962   0.83425359],[-0.19506079],1.0,[ 0.03190384 -0.08878611 -0.41590563  0.7958628 ]
3880,[ 0.03190384 -0.08878611 -0.41590563  0.7958628 ],[1.1553692],1.0,[ 0.02325848 -0.07771037 -0.0180518  -0.22592926]
3881,[ 0.02325848 -0.07771037 -0.0180518  -0.22592926],[-1.0254247],1.0,[ 0.01587169 -0.07255364 -0.35031049  0.47502536]
3882,[ 0.01587169 -0.07255364 -0.35031049  0.47502536],[-2.2095306],1.0,[-0.01258715 -0.02199732 -1.07140172  2.04205783]
