,s,a,r,s1
4833,[-0.43760696 -0.00069867],[-0.9246997],-0.08550695790488626,[-0.44033048 -0.00272353]
4834,[-0.44033048 -0.00272353],[-0.54931104],-0.030174262067852453,[-0.444496   -0.00416553]
4835,[-0.444496   -0.00416553],[0.49758878],-0.02475945974675762,[-0.44850287 -0.00400687]
4836,[-0.44850287 -0.00400687],[0.17405841],-0.0030296329237132547,[-0.45280713 -0.00430425]
4837,[-0.45280713 -0.00430425],[0.9299215],-0.0864754010734842,[-0.45624346 -0.00343632]
4838,[-0.45624346 -0.00343632],[0.692657],-0.0479773711151438,[-0.45914254 -0.00289907]
4839,[-0.45914254 -0.00289907],[0.16913657],-0.0028607178940591505,[-0.46226832 -0.00312578]
4840,[-0.46226832 -0.00312578],[-0.7002202],-0.04903083666381605,[-0.4669018  -0.00463349]
4841,[-0.4669018  -0.00463349],[-0.47217864],-0.0222952666165984,[-0.47266674 -0.00576494]
4842,[-0.47266674 -0.00576494],[0.49843377],-0.024843622182956795,[-0.47806454 -0.0053978 ]
4843,[-0.47806454 -0.0053978 ],[0.24024981],-0.00577199724557751,[-0.4834424  -0.00537787]
4844,[-0.4834424  -0.00537787],[0.96046907],-0.09225008288496249,[-0.48768002 -0.00423761]
4845,[-0.48768002 -0.00423761],[-0.5381232],-0.028957656804948686,[-0.49299368 -0.00531366]
4846,[-0.49299368 -0.00531366],[0.4071611],-0.01657801506022958,[-0.49792582 -0.00493214]
4847,[-0.49792582 -0.00493214],[0.2362264],-0.0055802909587227,[-0.502696   -0.00477016]
4848,[-0.502696   -0.00477016],[0.38091624],-0.014509718024341112,[-0.5070514  -0.00435545]
4849,[-0.5070514  -0.00435545],[0.26786724],-0.007175285683452959,[-0.51112914 -0.0040777 ]
4850,[-0.51112914 -0.0040777 ],[-0.82529],-0.06811036241769877,[-0.51653826 -0.00540914]
4851,[-0.51653826 -0.00540914],[-0.79874134],-0.06379877292429229,[-0.5231985 -0.0066602]
4852,[-0.5231985 -0.0066602],[-0.31724533],-0.010064460219020877,[-0.5303376  -0.00713907]
4853,[-0.5303376  -0.00713907],[0.90993154],-0.08279754083770428,[-0.5360612  -0.00572364]
4854,[-0.5360612  -0.00572364],[-0.6131823],-0.03759925407467222,[-0.5426112  -0.00654996]
4855,[-0.5426112  -0.00654996],[-0.53662616],-0.02879676357517589,[-0.5498236  -0.00721239]
4856,[-0.5498236  -0.00721239],[0.12978706],-0.001684468033037323,[-0.5566448  -0.00682122]
4857,[-0.5566448  -0.00682122],[0.329317],-0.01084496887866715,[-0.5627246  -0.00607981]
4858,[-0.5627246  -0.00607981],[-0.4527804],-0.020501008677211364,[-0.5691908  -0.00646621]
4859,[-0.5691908  -0.00646621],[0.66922444],-0.044786135250067007,[-0.57431227 -0.0051215 ]
4860,[-0.57431227 -0.0051215 ],[-0.5982704],-0.035792749097163325,[-0.5799523  -0.00564002]
4861,[-0.5799523  -0.00564002],[0.27813756],-0.007736050487450541,[-0.58475447 -0.00480217]
4862,[-0.58475447 -0.00480217],[0.2857535],-0.008165505621315105,[-0.5886719  -0.00391744]
4863,[-0.5886719  -0.00391744],[-0.9475786],-0.08979052202148843,[-0.59352577 -0.00485385]
4864,[-0.59352577 -0.00485385],[-0.05517477],-0.0003044255020657971,[-0.59794176 -0.004416  ]
4865,[-0.59794176 -0.004416  ],[0.20092918],-0.004037253529013208,[-0.60150343 -0.00356165]
4866,[-0.60150343 -0.00356165],[0.05425125],-0.00029431985177019726,[-0.60440475 -0.00290129]
4867,[-0.60440475 -0.00290129],[-0.42557016],-0.0181109961210546,[-0.60734427 -0.00293952]
4868,[-0.60734427 -0.00293952],[-0.067008],-0.0004490072545451307,[-0.6097628  -0.00241853]
4869,[-0.6097628  -0.00241853],[-0.06101954],-0.0003723384241439476,[-0.6116338 -0.001871 ]
4870,[-0.6116338 -0.001871 ],[0.8586659],-0.07373070995574303,[-6.1156416e-01  6.9614754e-05]
4871,[-6.1156416e-01  6.9614754e-05],[-0.11777569],-0.0013871112232845262,[-6.110191e-01  5.450607e-04]
4872,[-6.110191e-01  5.450607e-04],[0.7018037],-0.0492528411205285,[-0.6087732   0.00224593]
4873,[-0.6087732   0.00224593],[0.1159891],-0.0013453470498239696,[-0.60572135  0.00305179]
4874,[-0.60572135  0.00305179],[-0.543958],-0.02958903147821026,[-0.60287577  0.00284556]
4875,[-0.60287577  0.00284556],[0.6443788],-0.04152240138137273,[-0.5984746   0.00440112]
4876,[-0.5984746   0.00440112],[-0.75500566],-0.05700335431180612,[-0.59464914  0.00382547]
4877,[-0.59464914  0.00382547],[-0.87895054],-0.07725540451760403,[-0.59161323  0.00303589]
4878,[-0.59161323  0.00303589],[0.59854054],-0.035825078342219284,[-0.5871729   0.00444028]
4879,[-0.5871729   0.00444028],[-0.6846229],-0.046870849301809875,[-0.5832856   0.00388727]
4880,[-0.5832856   0.00388727],[-0.93174034],-0.08681400678372633,[-0.5803507   0.00293492]
4881,[-0.5803507   0.00293492],[0.13297302],-0.0017681822800202696,[-0.5767927   0.00355796]
4882,[-0.5767927   0.00355796],[-0.9136529],-0.08347616159792325,[-0.57420796  0.00258475]
4883,[-0.57420796  0.00258475],[-0.52521265],-0.027584832302535747,[-0.5720329   0.00217504]
4884,[-0.5720329   0.00217504],[0.6203683],-0.03848568299631303,[-0.56856537  0.00346757]
4885,[-0.56856537  0.00346757],[-0.38901415],-0.015133201253565522,[-0.5653451   0.00322028]
4886,[-0.5653451   0.00322028],[-0.0868673],-0.000754592697633566,[-0.5619429   0.00340226]
4887,[-0.5619429   0.00340226],[0.5853663],-0.03426537153483231,[-0.5573756   0.00456726]
4888,[-0.5573756   0.00456726],[0.19345479],-0.003742475466549622,[-0.5522653   0.00511033]
4889,[-0.5522653   0.00511033],[0.35997435],-0.012958153590167942,[-0.54640025  0.00586503]
4890,[-0.54640025  0.00586503],[-0.29404885],-0.008646472369747827,[-0.5408054   0.00559483]
4891,[-0.5408054   0.00559483],[0.91223127],-0.08321658835775772,[-0.5337132   0.00709217]
4892,[-0.5337132   0.00709217],[-0.44914868],-0.02017345410037317,[-0.52721894  0.00649429]
4893,[-0.52721894  0.00649429],[-0.30184382],-0.009110969288102311,[-0.52115023  0.00606868]
4894,[-0.52115023  0.00606868],[0.2261143],-0.0051127677964019295,[-0.51476073  0.00638949]
4895,[-0.51476073  0.00638949],[0.4478029],-0.0200527438384043,[-0.5077658   0.00699491]
4896,[-0.5077658   0.00699491],[-0.9602992],-0.0922174541726438,[-0.50233006  0.00543576]
4897,[-0.50233006  0.00543576],[0.10864685],-0.0011804137429898777,[-0.49689075  0.00543932]
4898,[-0.49689075  0.00543932],[0.823989],-0.06789578294291268,[-0.49041554  0.00647521]
4899,[-0.49041554  0.00647521],[-0.34960926],-0.01222266317345344,[-0.4847132   0.00570233]
4900,[-0.4847132   0.00570233],[0.33194068],-0.011018461553163751,[-0.47880393  0.00590927]
4901,[-0.47880393  0.00590927],[-0.45418382],-0.020628293954274568,[-0.4739109   0.00489304]
4902,[-0.4739109   0.00489304],[0.13299462],-0.001768756947882455,[-0.46918964  0.00472125]
4903,[-0.46918964  0.00472125],[0.3686752],-0.01359214046665338,[-0.46432164  0.004868  ]
4904,[-0.46432164  0.004868  ],[0.2095462],-0.004390960720216364,[-0.45958155  0.00474008]
4905,[-0.45958155  0.00474008],[0.71789134],-0.05153679695678335,[-0.4542418   0.00533974]
4906,[-0.4542418   0.00533974],[-0.46654695],-0.021766605909647654,[-0.45011833  0.00412349]
4907,[-0.45011833  0.00412349],[-0.74540293],-0.05556255312832406,[-0.4476596   0.00245873]
4908,[-0.4476596   0.00245873],[-0.39245054],-0.015401742733358592,[-0.44635418  0.00130543]
4909,[-0.44635418  0.00130543],[0.09821109],-0.0009645419129450383,[-0.4454756   0.00087858]
4910,[-0.4454756   0.00087858],[-0.16130534],-0.002601941211384773,[-4.4541955e-01  5.6046258e-05]
4911,[-4.4541955e-01  5.6046258e-05],[0.7006182],-0.0490865872617011,[-0.44489357  0.00052599]
4912,[-0.44489357  0.00052599],[0.54983187],-0.030231508220845173,[-0.44412765  0.00076592]
4913,[-0.44412765  0.00076592],[0.7881968],-0.06212541989025908,[-0.44276983  0.00135781]
4914,[-0.44276983  0.00135781],[0.8512669],-0.0724655370050872,[-0.4407354   0.00203442]
4915,[-0.4407354   0.00203442],[0.02567274],-6.590893555682466e-05,[-0.43927756  0.00145783]
4916,[-0.43927756  0.00145783],[0.8306967],-0.06900570107194569,[-0.43719935  0.00207819]
4917,[-0.43719935  0.00207819],[0.38341397],-0.01470062727518986,[-0.4351868   0.00201255]
4918,[-0.4351868   0.00201255],[0.40940607],-0.01676133268291693,[-0.4332155   0.00197132]
4919,[-0.4332155   0.00197132],[0.12182144],-0.0014840463427945817,[-0.43173105  0.00148445]
4920,[-0.43173105  0.00148445],[0.42546293],-0.018101870599086658,[-0.43028873  0.00144232]
4921,[-0.43028873  0.00144232],[-0.08411725],-0.0007075711521180362,[-0.4296633   0.00062543]
4922,[-0.4296633   0.00062543],[0.07283102],-0.00053043574391618,[-4.2962384e-01  3.9445698e-05]
4923,[-4.2962384e-01  3.9445698e-05],[-0.9624844],-0.09263762574835291,[-0.43172362 -0.00209979]
4924,[-0.43172362 -0.00209979],[0.64771444],-0.041953399067304886,[-0.4335322  -0.00180859]
4925,[-0.4335322  -0.00180859],[0.13763958],-0.001894465457639072,[-0.43580166 -0.00226944]
4926,[-0.43580166 -0.00226944],[0.5204627],-0.027088141353894812,[-0.43794128 -0.00213964]
4927,[-0.43794128 -0.00213964],[-0.8931463],-0.07977102711793692,[-0.44205603 -0.00411474]
4928,[-0.44205603 -0.00411474],[-0.49093512],-0.024101728910999133,[-0.44751266 -0.00545664]
4929,[-0.44751266 -0.00545664],[-0.83541226],-0.06979136506247983,[-0.45478812 -0.00727546]
4930,[-0.45478812 -0.00727546],[0.4784721],-0.022893556350176425,[-0.4618583  -0.00707017]
4931,[-0.4618583  -0.00707017],[0.05140144],-0.00026421084226138647,[-0.46931177 -0.00745348]
4932,[-0.46931177 -0.00745348],[0.8782555],-0.07713326995468749,[-0.47585323 -0.00654145]
4933,[-0.47585323 -0.00654145],[-0.24707638],-0.006104673620615508,[-0.48312217 -0.00726894]
4934,[-0.48312217 -0.00726894],[-0.8291208],-0.06874413255350512,[-0.4919376  -0.00881545]
4935,[-0.4919376  -0.00881545],[0.05655802],-0.00031988096730284913,[-0.50090533 -0.00896771]
4936,[-0.50090533 -0.00896771],[-0.91983545],-0.08460972518850128,[-0.5114229  -0.01051753]
4937,[-0.5114229  -0.01051753],[0.03147366],-9.90590975025532e-05,[-0.5219845  -0.01056162]
4938,[-0.5219845  -0.01056162],[0.80057395],-0.06409186414856692,[-0.5313574  -0.00937287]
4939,[-0.5313574  -0.00937287],[0.6931192],-0.048041426406556204,[-0.53963244 -0.008275  ]
4940,[-0.53963244 -0.008275  ],[-0.01182161],-1.3975039508371327e-05,[-0.54780495 -0.00817253]
4941,[-0.54780495 -0.00817253],[-0.6117191],-0.03742002228834771,[-0.5567137  -0.00890872]
4942,[-0.5567137  -0.00890872],[0.8717743],-0.0759990457747918,[-0.5640668  -0.00735311]
4943,[-0.5640668  -0.00735311],[0.8302018],-0.06892350364240407,[-0.56987184 -0.00580504]
4944,[-0.56987184 -0.00580504],[-0.5046257],-0.02546470749599763,[-0.5760879  -0.00621604]
4945,[-0.5760879  -0.00621604],[-0.5250264],-0.027565270076252448,[-0.5826994  -0.00661154]
4946,[-0.5826994  -0.00661154],[-0.9197333],-0.08459093171996415,[-0.5902496 -0.0075502]
4947,[-0.5902496 -0.0075502],[-0.21710224],-0.004713338456535099,[-0.5976289 -0.0073793]
4948,[-0.5976289 -0.0073793],[-0.30748278],-0.009454565939757131,[-0.6049187  -0.00728985]
4949,[-0.6049187  -0.00728985],[0.76694924],-0.058821113120376724,[-0.61045426 -0.00553556]
4950,[-0.61045426 -0.00553556],[0.70520693],-0.04973168150189658,[-0.6142879  -0.00383368]
4951,[-0.6142879  -0.00383368],[-0.35786837],-0.012806977267567632,[-0.61798656 -0.00369867]
4952,[-0.61798656 -0.00369867],[0.5823693],-0.033915403366540885,[-0.6201132  -0.00212663]
4953,[-0.6201132  -0.00212663],[-0.94401044],-0.08911557042867778,[-0.62294203 -0.00282886]
4954,[-0.62294203 -0.00282886],[-0.17056112],-0.0029091095626336606,[-0.62529266 -0.00235061]
4955,[-0.62529266 -0.00235061],[0.9044089],-0.08179554079829963,[-6.2553573e-01 -2.4307043e-04]
4956,[-6.2553573e-01 -2.4307043e-04],[-0.30441082],-0.009266594443444376,[-6.2548274e-01  5.2979609e-05]
4957,[-6.2548274e-01  5.2979609e-05],[-0.05084004],-0.0002584709167028132,[-0.6247537   0.00072901]
4958,[-0.6247537   0.00072901],[-0.71253175],-0.05077014882509481,[-6.2434644e-01  4.0728043e-04]
4959,[-6.2434644e-01  4.0728043e-04],[0.9968759],-0.0993761524409834,[-0.6216997   0.00264675]
4960,[-0.6216997   0.00264675],[-0.18502748],-0.003423516840156538,[-0.6186053   0.00309439]
4961,[-0.6186053   0.00309439],[-0.7903014],-0.06245762752472537,[-0.61599344  0.00261188]
4962,[-0.61599344  0.00261188],[0.5698567],-0.03247366622747485,[-0.61184263  0.00415078]
4963,[-0.61184263  0.00415078],[0.6864026],-0.047114855521224186,[-0.6060081   0.00583451]
4964,[-0.6060081   0.00583451],[0.82783294],-0.06853073719804002,[-0.59832007  0.00768806]
4965,[-0.59832007  0.00768806],[0.10406489],-0.0010829501175069701,[-0.58992016  0.00839988]
4966,[-0.58992016  0.00839988],[0.00043016],-1.8503845046331546e-08,[-0.5810255   0.00889466]
4967,[-0.5810255   0.00889466],[-0.6445161],-0.041540101659121836,[-0.572669    0.00835646]
4968,[-0.572669    0.00835646],[-0.99295247],-0.09859545997574203,[-0.5654353   0.00723373]
4969,[-0.5654353   0.00723373],[0.4653068],-0.021651040759442797,[-0.55719066  0.00824464]
4970,[-0.55719066  0.00824464],[-0.41879028],-0.017538529930840596,[-0.54932266  0.00786797]
4971,[-0.54932266  0.00786797],[0.8246891],-0.06801120955805438,[-0.54002494  0.00929774]
4972,[-0.54002494  0.00929774],[-0.48098028],-0.023134202692212114,[-0.5313255   0.00869942]
4973,[-0.5313255   0.00869942],[-0.26035216],-0.006778324956343429,[-0.5229587   0.00836683]
4974,[-0.5229587   0.00836683],[0.5400263],-0.029162841236656335,[-0.5137866   0.00917207]
4975,[-0.5137866   0.00917207],[0.6188166],-0.03829340019493088,[-0.5037599   0.01002672]
4976,[-0.5037599   0.01002672],[0.83721995],-0.07009372506004752,[-0.49262607  0.01113384]
4977,[-0.49262607  0.01113384],[-0.34159762],-0.01166889317163431,[-0.4822366   0.01038949]
4978,[-0.4822366   0.01038949],[-0.6483147],-0.04203119689487381,[-0.473129    0.00910759]
4979,[-0.473129    0.00910759],[-0.6875738],-0.04727577174516143,[-0.46542984  0.00769915]
4980,[-0.46542984  0.00769915],[0.5350159],-0.028624199298807086,[-0.45736223  0.00806762]
4981,[-0.45736223  0.00806762],[-0.627573],-0.03938478870295512,[-0.4507295   0.00663275]
4982,[-0.4507295   0.00663275],[0.6332117],-0.04009570219446382,[-0.4436891   0.00704039]
4983,[-0.4436891   0.00704039],[0.5694073],-0.03242246553681163,[-0.4363882  0.0073009]
4984,[-0.4363882  0.0073009],[0.65808094],-0.043307051763987664,[-0.42874682  0.00764138]
4985,[-0.42874682  0.00764138],[-0.3424972],-0.011730433185288637,[-0.42232102  0.00642581]
4986,[-0.42232102  0.00642581],[0.21847698],-0.00477321911939308,[-0.41631544  0.00600557]
4987,[-0.41631544  0.00600557],[0.9894614],-0.09790339055600726,[-0.40961647  0.00669896]
4988,[-0.40961647  0.00669896],[0.6858848],-0.04704379228363429,[-0.40272698  0.00688948]
4989,[-0.40272698  0.00688948],[0.27490622],-0.007557342872360451,[-0.39631194  0.00641504]
4990,[-0.39631194  0.00641504],[-0.8987411],-0.08077356116724702,[-0.39217663  0.00413531]
4991,[-0.39217663  0.00413531],[0.36738843],-0.013497425648276717,[-0.38845056  0.00372606]
4992,[-0.38845056  0.00372606],[0.9146646],-0.08366113782780218,[-0.38433856  0.00411199]
4993,[-0.38433856  0.00411199],[0.6684987],-0.04468905050785885,[-0.38023815  0.00410041]
4994,[-0.38023815  0.00410041],[0.05262433],-0.0002769320100011408,[-0.37710115  0.00313698]
4995,[-0.37710115  0.00313698],[-0.8053735],-0.06486264581639922,[-0.37623593  0.00086522]
4996,[-0.37623593  0.00086522],[0.37149572],-0.01380090727454899,[-3.7588304e-01  3.5289329e-04]
4997,[-3.7588304e-01  3.5289329e-04],[-0.27039963],-0.007311595994184828,[-0.37700772 -0.00112467]
4998,[-0.37700772 -0.00112467],[0.17276004],-0.0029846031271518747,[-0.37893757 -0.00192986]
4999,[-0.37893757 -0.00192986],[0.28537348],-0.00814380225895528,[-0.3814906  -0.00255302]
5000,[-0.3814906  -0.00255302],[-0.81580925],-0.06655447321863904,[-0.41455996 -0.00204148]
5001,[-0.41455996 -0.00204148],[-0.8241128],-0.06791618625254757,[-0.41864088 -0.00408094]
5002,[-0.41864088 -0.00408094],[0.9755818],-0.09517598968401196,[-0.42203268 -0.0033918 ]
5003,[-0.42203268 -0.0033918 ],[0.09233613],-0.0008525961480005729,[-0.426036   -0.00400331]
5004,[-0.426036   -0.00400331],[0.4424787],-0.019578738806970454,[-0.43009692 -0.00406091]
5005,[-0.43009692 -0.00406091],[-0.36699256],-0.01346835413041072,[-0.43540043 -0.00530351]
5006,[-0.43540043 -0.00530351],[0.61952645],-0.03838130171269008,[-0.44042844 -0.00502801]
5007,[-0.44042844 -0.00502801],[-0.49204108],-0.02421044255787317,[-0.44681183 -0.0063834 ]
5008,[-0.44681183 -0.0063834 ],[0.8550212],-0.07310612160638108,[-0.4524835  -0.00567169]
5009,[-0.4524835  -0.00567169],[0.94280523],-0.08888817028797612,[-0.45727032 -0.00478681]
5010,[-0.45727032 -0.00478681],[0.46393698],-0.021523752562317002,[-0.4618554  -0.00458509]
5011,[-0.4618554  -0.00458509],[0.6395326],-0.04090019793030173,[-0.46594164 -0.00408622]
5012,[-0.46594164 -0.00408622],[0.00152796],-2.3346487910448632e-07,[-0.47045586 -0.00451421]
5013,[-0.47045586 -0.00451421],[-0.46431547],-0.021558885942681984,[-0.47606343 -0.00560757]
5014,[-0.47606343 -0.00560757],[0.06388625],-0.00040814526292503597,[-0.48193046 -0.00586704]
5015,[-0.48193046 -0.00586704],[-0.17838934],-0.003182275685365799,[-0.4883768  -0.00644633]
5016,[-0.4883768  -0.00644633],[-0.5348653],-0.028608091024864637,[-0.4958891 -0.0075123]
5017,[-0.4958891 -0.0075123],[0.14583668],-0.0021268337562298178,[-0.50339025 -0.00750113]
5018,[-0.50339025 -0.00750113],[0.33993232],-0.011555398388169637,[-0.510533  -0.0071427]
5019,[-0.510533  -0.0071427],[-0.86910486],-0.0755343261522512,[-0.5190773  -0.00854432]
5020,[-0.5190773  -0.00854432],[-0.8748384],-0.07653422467747682,[-0.5289678  -0.00989049]
5021,[-0.5289678  -0.00989049],[-0.8736624],-0.07632860104327542,[-0.5401285  -0.01116072]
5022,[-0.5401285  -0.01116072],[0.3836042],-0.014715218125584163,[-0.5505899  -0.01046139]
5023,[-0.5505899  -0.01046139],[-0.6426881],-0.041304798818689294,[-0.5618131  -0.01122321]
5024,[-0.5618131  -0.01122321],[0.9677203],-0.09364826366337163,[-0.5712988  -0.00948565]
5025,[-0.5712988  -0.00948565],[-0.9264364],-0.0858284448187078,[-0.58181757 -0.01051878]
5026,[-0.58181757 -0.01051878],[0.02076102],-4.3102004877768404e-05,[-0.5918708  -0.01005321]
5027,[-0.5918708  -0.01005321],[0.01465667],-2.148180688673557e-05,[-0.6013935  -0.00952276]
5028,[-0.6013935  -0.00952276],[0.94314855],-0.08895291937266202,[-0.6089234  -0.00752986]
5029,[-0.6089234  -0.00752986],[-0.4056122],-0.016452125719330104,[-0.6164287 -0.0075053]
5030,[-0.6164287 -0.0075053],[-0.5752032],-0.033085869864231655,[-0.6241095  -0.00768085]
5031,[-0.6241095  -0.00768085],[-0.7973931],-0.06358357297290809,[-0.632244   -0.00813448]
5032,[-0.632244   -0.00813448],[0.06771768],-0.000458568402814491,[-0.6394764  -0.00723242]
5033,[-0.6394764  -0.00723242],[0.04819066],-0.00023223397859029605,[-0.64578485 -0.00630845]
5034,[-0.64578485 -0.00630845],[-0.576264],-0.033208022510406464,[-0.6520617  -0.00627683]
5035,[-0.6520617  -0.00627683],[0.1521153],-0.0023139064584670743,[-0.65717053 -0.00510886]
5036,[-0.65717053 -0.00510886],[0.28357583],-0.008041525297304375,[-0.66087884 -0.0037083 ]
5037,[-0.66087884 -0.0037083 ],[0.7702253],-0.05932469919389974,[-0.66243106 -0.00155222]
5038,[-0.66243106 -0.00155222],[0.7333054],-0.05377368018220672,[-6.6187191e-01  5.5913156e-04]
5039,[-6.6187191e-01  5.5913156e-04],[-0.99363744],-0.0987315367314423,[-6.617957e-01  7.623703e-05]
5040,[-6.617957e-01  7.623703e-05],[-0.00985288],-9.707916459255565e-06,[-0.6607272  0.0010685]
5041,[-0.6607272  0.0010685],[-0.5388711],-0.029038207263826978,[-0.65946734  0.00125989]
5042,[-0.65946734  0.00125989],[0.793494],-0.0629632706024097,[-0.6560262   0.00344116]
5043,[-0.6560262   0.00344116],[0.08748738],-0.0007654042477609702,[-0.6514865   0.00453968]
5044,[-0.6514865   0.00453968],[-0.35568],-0.012650825447622083,[-0.6465446   0.00494195]
5045,[-0.6465446   0.00494195],[0.46994445],-0.022084778352834268,[-0.63999635  0.0065482 ]
5046,[-0.63999635  0.0065482 ],[0.31078097],-0.009658481270790366,[-0.6321266   0.00786972]
5047,[-0.6321266   0.00786972],[-0.39747086],-0.01579830858793594,[-0.6240535   0.00807317]
5048,[-0.6240535   0.00807317],[-0.36893204],-0.013611084906541837,[-0.6157917   0.00826183]
5049,[-0.6157917   0.00826183],[0.01824059],-3.327189748214554e-05,[-0.6068198   0.00897185]
5050,[-0.6068198   0.00897185],[-0.42678332],-0.01821440050367187,[-0.5978704   0.00894937]
5051,[-0.5978704   0.00894937],[0.35031703],-0.012272202231031405,[-0.5878431   0.01002729]
5052,[-0.5878431   0.01002729],[-0.82694423],-0.06838367628165685,[-0.5785774   0.00926573]
5053,[-0.5785774   0.00926573],[0.66019803],-0.04358614425869156,[-0.5679109  0.0106665]
5054,[-0.5679109  0.0106665],[0.624641],-0.03901763804107681,[-0.5559761   0.01193482]
5055,[-0.5559761   0.01193482],[0.30821753],-0.00949980430143569,[-0.5433365   0.01263959]
5056,[-0.5433365   0.01263959],[0.11500635],-0.001322646053591342,[-0.53037643  0.01296005]
5057,[-0.53037643  0.01296005],[-0.85715985],-0.07347230135633823,[-0.5186513   0.01172514]
5058,[-0.5186513   0.01172514],[-0.47937226],-0.022979776649032148,[-0.5076823   0.01096898]
5059,[-0.5076823   0.01096898],[0.39574695],-0.015661564553334985,[-0.49623907  0.01144327]
5060,[-0.49623907  0.01144327],[0.5911538],-0.03494628158308366,[-0.48411402  0.01212503]
5061,[-0.48411402  0.01212503],[0.36179355],-0.013089457127944204,[-0.47174174  0.01237228]
5062,[-0.47174174  0.01237228],[-0.58800066],-0.034574477048535356,[-0.46063882  0.01110292]
5063,[-0.46063882  0.01110292],[-0.9767112],-0.09539647947499397,[-0.45147038  0.00916845]
5064,[-0.45147038  0.00916845],[-0.15278892],-0.002334445474418545,[-0.44306785  0.00840252]
5065,[-0.44306785  0.00840252],[0.6736721],-0.04538340714253906,[-0.43425295  0.0088149 ]
5066,[-0.43425295  0.0088149 ],[-0.70170265],-0.04923866151382903,[-0.4271527   0.00710025]
5067,[-0.4271527   0.00710025],[0.3811858],-0.014530261399745914,[-0.42019397  0.00695873]
5068,[-0.42019397  0.00695873],[-0.734926],-0.05401162039225369,[-0.41510078  0.00509319]
5069,[-0.41510078  0.00509319],[-0.8992856],-0.08087146164295725,[-0.41215596  0.00294482]
5070,[-0.41215596  0.00294482],[0.25647435],-0.006577909011635886,[-0.40964678  0.00250919]
5071,[-0.40964678  0.00250919],[0.10407931],-0.0010832501963594866,[-0.40781957  0.00182722]
5072,[-0.40781957  0.00182722],[-0.11169548],-0.001247588099563246,[-0.40701088  0.00080869]
5073,[-0.40701088  0.00080869],[0.66604143],-0.044361119155326284,[-0.40605983  0.00095106]
5074,[-0.40605983  0.00095106],[-0.01055444],-1.1139611216282824e-05,[-4.0598798e-01  7.1841350e-05]
5075,[-4.0598798e-01  7.1841350e-05],[-0.8998198],-0.08096756568457444,[-0.40812975 -0.00214178]
5076,[-0.40812975 -0.00214178],[0.0032355],-1.0468462229420995e-06,[-0.41111547 -0.00298573]
5077,[-0.41111547 -0.00298573],[-0.31578222],-0.009971840994489245,[-0.41540256 -0.00428711]
5078,[-0.41540256 -0.00428711],[0.14362754],-0.0020628870038788215,[-0.42027152 -0.00486896]
5079,[-0.42027152 -0.00486896],[-0.75564593],-0.05710007726848154,[-0.42703655 -0.00676504]
5080,[-0.42703655 -0.00676504],[0.5238453],-0.027441391402602735,[-0.43372995 -0.0066934 ]
5081,[-0.43372995 -0.0066934 ],[-0.3180353],-0.010114645493789355,[-0.4415663  -0.00783633]
5082,[-0.4415663  -0.00783633],[0.4596779],-0.021130377620203068,[-0.44932216 -0.00775587]
5083,[-0.44932216 -0.00775587],[0.54303604],-0.029488814469647552,[-0.45681596 -0.00749379]
5084,[-0.45681596 -0.00749379],[0.7344844],-0.053946729641868175,[-0.46370554 -0.00688959]
5085,[-0.46370554 -0.00688959],[0.6576296],-0.043247670277550304,[-0.47005546 -0.00634993]
5086,[-0.47005546 -0.00634993],[-0.6271807],-0.039335562485020154,[-0.477746   -0.00769055]
5087,[-0.477746   -0.00769055],[0.43680227],-0.019079622135463128,[-0.48512417 -0.00737816]
5088,[-0.48512417 -0.00737816],[-0.05783704],-0.0003345123107153292,[-0.492877   -0.00775283]
5089,[-0.492877   -0.00775283],[0.9052191],-0.08194215792909745,[-0.4995021  -0.00662509]
5090,[-0.4995021  -0.00662509],[-0.10778698],-0.001161803375847459,[-0.5064694  -0.00696734]
5091,[-0.5064694  -0.00696734],[-0.0653837],-0.00042750275804804286,[-0.51366323 -0.00719383]
5092,[-0.51366323 -0.00719383],[0.24659279],-0.00608080040249357,[-0.5205617  -0.00689845]
5093,[-0.5205617  -0.00689845],[-0.60859954],-0.037039340443540424,[-0.52839583 -0.00783412]
5094,[-0.52839583 -0.00783412],[-0.24936134],-0.0062181076007025386,[-0.53656805 -0.00817219]
5095,[-0.53656805 -0.00817219],[-0.2969504],-0.008817953998630302,[-0.5450884  -0.00852037]
5096,[-0.5450884  -0.00852037],[-0.7091611],-0.05029094696844574,[-0.5545115  -0.00942305]
5097,[-0.5545115  -0.00942305],[0.2165168],-0.004687952155322606,[-0.5633783  -0.00886676]
5098,[-0.5633783  -0.00886676],[-0.5675646],-0.032212958274057256,[-0.5727987  -0.00942047]
5099,[-0.5727987  -0.00942047],[0.29431787],-0.008662300938549894,[-0.58141005 -0.00861133]
5100,[-0.58141005 -0.00861133],[-0.7209477],-0.051976556141761776,[-0.5906714  -0.00926134]
5101,[-0.5906714  -0.00926134],[0.723815],-0.052390818882202345,[-0.59834737 -0.00767596]
5102,[-0.59834737 -0.00767596],[-0.27921423],-0.007796058799913741,[-0.6058862  -0.00753885]
5103,[-0.6058862  -0.00753885],[0.1476439],-0.002179871942282663,[-0.6125927  -0.00670648]
5104,[-0.6125927  -0.00670648],[0.19022292],-0.0036184758908039075,[-0.6183543  -0.00576159]
5105,[-0.6183543  -0.00576159],[-0.1503192],-0.002259586301134342,[-0.62364024 -0.00528594]
