,s,a,r,s1
4342,[-0.05159625  0.10407272 -1.28188699  2.90392855],[0.9972413],1.0,[-0.0959802   0.2035244  -0.94090941  2.10250645]
4343,[ 0.00717664  0.00910464 -0.00171667  0.00874037],[-0.4182353],1.0,[ 0.00430276  0.01611974 -0.14159982  0.33876747]
4344,[ 0.00430276  0.01611974 -0.14159982  0.33876747],[-0.3162604],1.0,[-0.00345343  0.03449041 -0.24617739  0.57998394]
4345,[-0.00345343  0.03449041 -0.24617739  0.57998394],[0.8648705],1.0,[-0.00754385  0.04448921  0.04043226 -0.06883952]
4346,[-0.00754385  0.04448921  0.04043226 -0.06883952],[2.4059792],1.0,[ 0.00995686  0.00598253  0.83271699 -1.83991902]
4347,[ 0.00995686  0.00598253  0.83271699 -1.83991902],[0.70734745],1.0,[ 0.04766263 -0.07581674  1.0530919  -2.25923568]
4348,[ 0.04766263 -0.07581674  1.0530919  -2.25923568],[2.44172],1.0,[ 0.10569077 -0.20179818  1.84438836 -4.02628314]
4349,[-0.0083702   0.00742467  0.00269149  0.00104888],[0.30732614],1.0,[-0.00623892  0.0029565   0.103611   -0.22220795]
4350,[-0.00623892  0.0029565   0.103611   -0.22220795],[-1.1900861],1.0,[-0.01005561  0.01275865 -0.29319708  0.70126967]
4351,[-0.01005561  0.01275865 -0.29319708  0.70126967],[2.1714008],1.0,[-0.00726723  0.00685732  0.43014262 -0.97403041]
4352,[-0.00726723  0.00685732  0.43014262 -0.97403041],[2.3525507],1.0,[ 0.02541335 -0.06672693  1.20212016 -2.6938873 ]
4353,[ 0.02541335 -0.06672693  1.20212016 -2.6938873 ],[-2.5689497],1.0,[ 0.05615476 -0.13313147  0.34027915 -0.67225167]
4354,[ 0.05615476 -0.13313147  0.34027915 -0.67225167],[-1.8652391],1.0,[ 0.05761089 -0.13391961 -0.26544807  0.61460281]
4355,[ 0.05761089 -0.13391961 -0.26544807  0.61460281],[-1.1560487],1.0,[ 0.03971539 -0.09564794 -0.62920035  1.29804324]
4356,[ 0.03971539 -0.09564794 -0.62920035  1.29804324],[1.9436991],1.0,[ 0.02785821 -0.07734568  0.03367867 -0.35706076]
4357,[ 0.02785821 -0.07734568  0.03367867 -0.35706076],[-0.60264045],1.0,[ 0.02532803 -0.08371935 -0.15943405  0.03155534]
4358,[ 0.02532803 -0.08371935 -0.15943405  0.03155534],[2.4277296],1.0,[ 0.03525704 -0.12148924  0.65301028 -1.89786243]
4359,[ 0.03525704 -0.12148924  0.65301028 -1.89786243],[-1.1456031],1.0,[ 0.05375814 -0.18027931  0.27493789 -1.06723897]
4360,[ 0.05375814 -0.18027931  0.27493789 -1.06723897],[1.7082251],1.0,[ 0.07618785 -0.25102042  0.84389075 -2.45657873]
4361,[ 0.00452207 -0.00890204  0.00883633  0.00788999],[-1.2332572],1.0,[-0.00331125  0.01018367 -0.39942008  0.93711862]
4362,[-0.00331125  0.01018367 -0.39942008  0.93711862],[2.3181949],1.0,[-0.00375332  0.01108563  0.37450325 -0.86650844]
4363,[-0.00375332  0.01108563  0.37450325 -0.86650844],[2.282541],1.0,[ 0.02624594 -0.05717668  1.12380863 -2.53548689]
4364,[ 0.02624594 -0.05717668  1.12380863 -2.53548689],[-1.4337023],1.0,[ 0.06138486 -0.1345242   0.6368748  -1.3660405 ]
4365,[ 0.06138486 -0.1345242   0.6368748  -1.3660405 ],[2.2875383],1.0,[ 0.1019893  -0.22472471  1.38966029 -3.12616828]
4366,[ 0.00143676  0.00408295  0.00086355 -0.00908466],[2.5294182],1.0,[ 0.01828191 -0.03499416  0.83905833 -1.925226  ]
4367,[ 0.01828191 -0.03499416  0.83905833 -1.925226  ],[-0.39019552],1.0,[ 0.04901625 -0.10419109  0.69951985 -1.55371411]
4368,[ 0.04901625 -0.10419109  0.69951985 -1.55371411],[-1.2728438],1.0,[ 0.06854078 -0.14727315  0.27933995 -0.62365728]
4369,[ 0.06854078 -0.14727315  0.27933995 -0.62365728],[-1.0281223],1.0,[ 0.07314665 -0.15923896 -0.04772112  0.01360982]
4370,[ 0.07314665 -0.15923896 -0.04772112  0.01360982],[2.4967215],1.0,[ 0.08805957 -0.1998796   0.78982815 -2.02013052]
4371,[ 0.08805957 -0.1998796   0.78982815 -2.02013052],[0.91594815],1.0,[ 0.12567549 -0.29580082  1.08971091 -2.77676293]
4372,[-0.00610466 -0.0046202   0.0014156  -0.00279163],[-2.9602425],1.0,[-0.0257315   0.04067862 -0.97993253  2.24440925]
4373,[-0.0257315   0.04067862 -0.97993253  2.24440925],[2.4237947],1.0,[-0.04856553  0.09130247 -0.16618459  0.32599223]
4374,[-0.04856553  0.09130247 -0.16618459  0.32599223],[2.6663086],1.0,[-0.03767446  0.06536203  0.70856982 -1.60259681]
4375,[-0.03767446  0.06536203  0.70856982 -1.60259681],[-2.3745775],1.0,[-0.02550404  0.04135177 -0.09677951  0.37058841]
4376,[-0.02550404  0.04135177 -0.09677951  0.37058841],[0.8295982],1.0,[-0.02390526  0.04396912  0.17572366 -0.23071672]
4377,[-0.02390526  0.04396912  0.17572366 -0.23071672],[-2.8031967],1.0,[-0.03564972  0.07910067 -0.75981274  1.96176259]
4378,[-0.03564972  0.07910067 -0.75981274  1.96176259],[-0.6248658],1.0,[-0.07002665  0.16624654 -0.95925543  2.4038973 ]
4379,[-0.07002665  0.16624654 -0.95925543  2.4038973 ],[-1.1022543],1.0,[-0.11551161  0.2791438  -1.31333911  3.24191725]
4380,[0.00734716 0.00481809 0.00340567 0.00479875],[0.42689574],1.0,[ 0.01030873 -0.00140285  0.14429958 -0.31262415]
4381,[ 0.01030873 -0.00140285  0.14429958 -0.31262415],[2.0163517],1.0,[ 0.02944287 -0.04445585  0.81072933 -1.82674128]
4382,[ 0.02944287 -0.04445585  0.81072933 -1.82674128],[0.6337935],1.0,[ 0.06587322 -0.12571978  1.01116517 -2.24490455]
4383,[ 0.06587322 -0.12571978  1.01116517 -2.24490455],[2.3463552],1.0,[ 0.12161172 -0.25039688  1.77114142 -3.97238826]
4384,[-0.00935159 -0.00870148  0.00447247 -0.00602488],[-2.9672055],1.0,[-0.0288943   0.03648581 -0.97881409  2.24218493]
4385,[-0.0288943   0.03648581 -0.97881409  2.24218493],[2.8541503],1.0,[-0.04881459  0.08031979 -0.02197336 -0.00811445]
4386,[-0.04881459  0.08031979 -0.02197336 -0.00811445],[0.5550288],1.0,[-0.04619267  0.07342808  0.15269577 -0.33330737]
4387,[-0.04619267  0.07342808  0.15269577 -0.33330737],[-0.05064988],1.0,[-0.04064133  0.06306614  0.12526619 -0.1887997 ]
4388,[-0.04064133  0.06306614  0.12526619 -0.1887997 ],[1.7419726],1.0,[-0.02423005  0.03058511  0.69414168 -1.42503281]
4389,[-0.02423005  0.03058511  0.69414168 -1.42503281],[1.1710888],1.0,[ 0.01103202 -0.04174017  1.06892808 -2.19423708]
4390,[ 0.01103202 -0.04174017  1.06892808 -2.19423708],[-2.028443],1.0,[ 0.04004621 -0.09640037  0.38574299 -0.57431361]
4391,[ 0.04004621 -0.09640037  0.38574299 -0.57431361],[-1.7408229],1.0,[ 0.04404412 -0.09424453 -0.18398082  0.66522466]
4392,[ 0.04404412 -0.09424453 -0.18398082  0.66522466],[0.98353565],1.0,[ 0.04351391 -0.08568046  0.15601527 -0.22316076]
4393,[ 0.04351391 -0.08568046  0.15601527 -0.22316076],[1.0274235],1.0,[ 0.05672164 -0.11193483  0.50337357 -1.08196644]
4394,[ 0.05672164 -0.11193483  0.50337357 -1.08196644],[-2.3846774],1.0,[ 0.06113476 -0.12008497 -0.27974814  0.64800476]
4395,[ 0.06113476 -0.12008497 -0.27974814  0.64800476],[1.2096939],1.0,[ 0.05832337 -0.11617251  0.1375065  -0.43667035]
4396,[ 0.05832337 -0.11617251  0.1375065  -0.43667035],[-2.4571579],1.0,[ 0.04773207 -0.09835624 -0.66497864  1.30778576]
4397,[ 0.04773207 -0.09835624 -0.66497864  1.30778576],[1.7965735],1.0,[ 0.03347466 -0.07748676 -0.05041695 -0.23952432]
4398,[ 0.03347466 -0.07748676 -0.05041695 -0.23952432],[1.6179937],1.0,[ 0.04233911 -0.1132489   0.49195188 -1.53592765]
4399,[ 0.04233911 -0.1132489   0.49195188 -1.53592765],[-0.82154614],1.0,[ 0.05658568 -0.16275124  0.22247537 -0.95833262]
4400,[ 0.05658568 -0.16275124  0.22247537 -0.95833262],[0.6430072],1.0,[ 0.06992498 -0.21314133  0.44401783 -1.56062184]
4401,[ 0.00514159 -0.00637036 -0.00113688  0.00738921],[-2.989404],1.0,[-0.01477607  0.03973001 -0.9919102   2.2742178 ]
4402,[-0.01477607  0.03973001 -0.9919102   2.2742178 ],[-2.8487024],1.0,[-0.07303277  0.17197187 -1.91662802  4.32178164]
4403,[-0.07303277  0.17197187 -1.91662802  4.32178164],[0.7510372],1.0,[-0.14414302  0.33120852 -1.64271803  3.68335786]
4404,[-1.09658507e-03  1.69004374e-05  6.07794291e-03 -1.61309255e-04],[1.0110742],1.0,[ 0.00586791 -0.01548343  0.34124733 -0.76713665]
4405,[ 0.00586791 -0.01548343  0.34124733 -0.76713665],[-1.6439749],1.0,[ 0.00849709 -0.02021422 -0.20770709  0.5116616 ]
4406,[ 0.00849709 -0.02021422 -0.20770709  0.5116616 ],[2.277408],1.0,[ 0.01545526 -0.03584335  0.55309681 -1.27095348]
4407,[ 0.01545526 -0.03584335  0.55309681 -1.27095348],[2.425026],1.0,[ 0.05355353 -0.12287845  1.34934018 -3.06762543]
4408,[ 0.05355353 -0.12287845  1.34934018 -3.06762543],[0.2363651],1.0,[ 0.10874082 -0.247511    1.41092634 -3.1831588 ]
4409,[-0.00332521  0.00420665 -0.00215672 -0.00468715],[-2.3930604],1.0,[-0.01934187  0.04092159 -0.7963927   1.82147703]
4410,[-0.01934187  0.04092159 -0.7963927   1.82147703],[-1.349617],1.0,[-0.05994658  0.13291182 -1.23304796  2.7789292 ]
4411,[-0.05994658  0.13291182 -1.23304796  2.7789292 ],[2.0908587],1.0,[-0.0952697   0.21187635 -0.53850338  1.21377393]
4412,[ 0.00018029  0.00683963  0.00314693 -0.00524251],[-2.7040114],1.0,[-0.01769773  0.04836711 -0.8944028   2.05992885]
4413,[-0.01769773  0.04836711 -0.8944028   2.05992885],[1.6922637],1.0,[-0.04201751  0.10325383 -0.32510133  0.71600265]
4414,[-0.04201751  0.10325383 -0.32510133  0.71600265],[-2.6443079],1.0,[-0.07263288  0.1734582  -1.20200584  2.77171747]
4415,[-0.07263288  0.1734582  -1.20200584  2.77171747],[-0.43778837],1.0,[-0.12338408  0.29076876 -1.3356264   3.10660744]
4416,[-0.00778181 -0.00976037 -0.00398577 -0.00233663],[-1.6547257],1.0,[-0.01892999  0.01538239 -0.55194876  1.24686898]
4417,[-0.01892999  0.01538239 -0.55194876  1.24686898],[1.5269749],1.0,[-0.03069962  0.04054015 -0.03896203  0.0333709 ]
4418,[-0.03069962  0.04054015 -0.03896203  0.0333709 ],[0.44749236],1.0,[-0.02937175  0.03594606  0.10498489 -0.25987123]
4419,[-0.02937175  0.03594606  0.10498489 -0.25987123],[2.1045825],1.0,[-0.01129897 -0.00554065  0.7971093  -1.80139724]
4420,[-0.01129897 -0.00554065  0.7971093  -1.80139724],[-2.0881524],1.0,[ 0.00642861 -0.04320479  0.0926958  -0.11346866]
4421,[ 0.00642861 -0.04320479  0.0926958  -0.11346866],[-1.9577951],1.0,[-0.00280812 -0.01850809 -0.55283828  1.33327048]
4422,[-0.00280812 -0.01850809 -0.55283828  1.33327048],[1.5568181],1.0,[-0.01432734  0.00873576 -0.02560296  0.05225721]
4423,[-0.01432734  0.00873576 -0.02560296  0.05225721],[2.4159455],1.0,[ 7.03502145e-04 -2.61182702e-02  7.74921439e-01 -1.77603358e+00]
4424,[ 7.03502145e-04 -2.61182702e-02  7.74921439e-01 -1.77603358e+00],[2.3643026],1.0,[ 0.04716235 -0.13150484  1.54560875 -3.48367248]
4425,[ 0.04716235 -0.13150484  1.54560875 -3.48367248],[0.26819485],1.0,[ 0.11030306 -0.27274797  1.61210644 -3.59937404]
4426,[ 0.00038983 -0.00854594 -0.00868711 -0.0075404 ],[1.2730389],1.0,[ 0.00852533 -0.02855713  0.41430449 -0.98317537]
4427,[ 0.00852533 -0.02855713  0.41430449 -0.98317537],[-2.6054022],1.0,[ 0.00768327 -0.02720358 -0.45332968  1.02298097]
4428,[ 0.00768327 -0.02720358 -0.45332968  1.02298097],[-1.7350923],1.0,[-0.02177718  0.03840525 -1.01884084  2.25267548]
4429,[-0.02177718  0.03840525 -1.01884084  2.25267548],[2.2306297],1.0,[-0.04744066  0.09224091 -0.2685612   0.4768492 ]
4430,[-0.04744066  0.09224091 -0.2685612   0.4768492 ],[2.988737],1.0,[-0.03848368  0.06724106  0.71387551 -1.70288961]
4431,[-0.03848368  0.06724106  0.71387551 -1.70288961],[-0.22262657],1.0,[-0.01180913  0.00638857  0.6213519  -1.35612515]
4432,[-0.01180913  0.00638857  0.6213519  -1.35612515],[1.1308576],1.0,[ 0.02033562 -0.06321145  0.9857206  -2.12591975]
4433,[ 0.02033562 -0.06321145  0.9857206  -2.12591975],[-2.0569096],1.0,[ 0.04590277 -0.11536917  0.2966573  -0.51735905]
4434,[ 0.04590277 -0.11536917  0.2966573  -0.51735905],[-0.4866946],1.0,[ 0.05471446 -0.1306053   0.1446879  -0.25142191]
4435,[ 0.05471446 -0.1306053   0.1446879  -0.25142191],[-2.8736515],1.0,[ 0.04171581 -0.09969601 -0.79265218  1.77724482]
4436,[ 0.04171581 -0.09969601 -0.79265218  1.77724482],[1.924116],1.0,[ 0.02326262 -0.06264211 -0.1328374   0.10443159]
4437,[ 0.02326262 -0.06264211 -0.1328374   0.10443159],[2.0774732],1.0,[ 0.0319083  -0.09184499  0.56282742 -1.54593073]
4438,[ 0.0319083  -0.09184499  0.56282742 -1.54593073],[-1.8870171],1.0,[ 0.04187335 -0.1249724  -0.06136759 -0.13851236]
4439,[ 0.04187335 -0.1249724  -0.06136759 -0.13851236],[-0.43154633],1.0,[ 0.03682354 -0.12665825 -0.19076975  0.05115644]
4440,[ 0.03682354 -0.12665825 -0.19076975  0.05115644],[-1.9894723],1.0,[ 0.01630785 -0.09737547 -0.83382678  1.4014688 ]
4441,[ 0.01630785 -0.09737547 -0.83382678  1.4014688 ],[2.5202954],1.0,[ 1.21779164e-04 -8.39395074e-02  2.12631284e-02 -6.98514315e-01]
4442,[ 1.21779164e-04 -8.39395074e-02  2.12631284e-02 -6.98514315e-01],[-0.971305],1.0,[-0.00537781 -0.09807304 -0.29484188 -0.02081015]
4443,[-0.00537781 -0.09807304 -0.29484188 -0.02081015],[-1.3668284],1.0,[-0.02600794 -0.08030943 -0.73568176  0.90010482]
4444,[-0.02600794 -0.08030943 -0.73568176  0.90010482],[2.7711115],1.0,[-0.03669663 -0.08977711  0.19783927 -1.34334241]
4445,[-0.03669663 -0.08977711  0.19783927 -1.34334241],[2.575606],1.0,[-0.01174528 -0.18287561  1.04605339 -3.29287852]
4446,[-0.01174528 -0.18287561  1.04605339 -3.29287852],[-2.375587],1.0,[ 0.01428742 -0.27896756  0.26261433 -1.5668963 ]
4447,[ 0.00374339 -0.00136148  0.00550248 -0.00605456],[2.3361962],1.0,[ 0.01950097 -0.03747812  0.7802001  -1.78158704]
4448,[ 0.01950097 -0.03747812  0.7802001  -1.78158704],[-0.32004434],1.0,[ 0.04837643 -0.10225839  0.66525112 -1.47468269]
4449,[ 0.04837643 -0.10225839  0.66525112 -1.47468269],[-0.9298957],1.0,[ 0.06880896 -0.1474438   0.35853918 -0.80417068]
4450,[ 0.06880896 -0.1474438   0.35853918 -0.80417068],[-0.53568333],1.0,[ 0.07980626 -0.17381904  0.19236852 -0.52419669]
4451,[ 0.07980626 -0.17381904  0.19236852 -0.52419669],[2.3662379],1.0,[ 0.10335914 -0.23336742  0.98154833 -2.43014696]
4452,[ 0.00495592  0.00573545 -0.00545951 -0.00053479],[0.62466174],1.0,[ 0.00887627 -0.00371045  0.20093421 -0.4670866 ]
4453,[ 0.00887627 -0.00371045  0.20093421 -0.4670866 ],[-0.15950683],1.0,[ 0.01578621 -0.01936719  0.1450883  -0.32091472]
4454,[ 0.01578621 -0.01936719  0.1450883  -0.32091472],[1.0987397],1.0,[ 0.028887   -0.04905788  0.50914577 -1.15745648]
4455,[ 0.028887   -0.04905788  0.50914577 -1.15745648],[0.6614876],1.0,[ 0.053567   -0.10501786  0.72490964 -1.64383678]
4456,[ 0.053567   -0.10501786  0.72490964 -1.64383678],[0.9612506],1.0,[ 0.088863   -0.18544902  1.03931073 -2.37954851]
4457,[ 0.088863   -0.18544902  1.03931073 -2.37954851],[-2.5698066],1.0,[ 0.1135354  -0.24341261  0.19989833 -0.56312814]
4458,[-0.00641948  0.0019163  -0.00557242 -0.00985913],[0.4335368],1.0,[-0.00376746 -0.0050437   0.13780211 -0.33495679]
4459,[-0.00376746 -0.0050437   0.13780211 -0.33495679],[2.720292],1.0,[ 0.0197923  -0.05985152  1.03768636 -2.38612457]
4460,[ 0.0197923  -0.05985152  1.03768636 -2.38612457],[-0.520159],1.0,[ 0.05757511 -0.14543199  0.85380326 -1.91697581]
4461,[ 0.05757511 -0.14543199  0.85380326 -1.91697581],[1.9129146],1.0,[ 0.10426444 -0.25132359  1.47734739 -3.36586654]
4462,[-0.0017128  -0.00270097 -0.00291341  0.00203883],[-0.6924766],1.0,[-0.00643289  0.00799281 -0.23247923  0.52738849]
4463,[-0.00643289  0.00799281 -0.23247923  0.52738849],[-1.3649733],1.0,[-0.02475006  0.04956838 -0.68245447  1.54481195]
4464,[-0.02475006  0.04956838 -0.68245447  1.54481195],[-0.7088521],1.0,[-0.0566143   0.12128379 -0.91089294  2.04648261]
4465,[-0.0566143   0.12128379 -0.91089294  2.04648261],[1.4847075],1.0,[-0.08315934  0.1807495  -0.41987108  0.95707675]
4466,[-0.08315934  0.1807495  -0.41987108  0.95707675],[1.4812181],1.0,[-0.09045259  0.19983279  0.05310424  0.01529121]
4467,[-0.09045259  0.19983279  0.05310424  0.01529121],[-0.6960855],1.0,[-0.09334335  0.21539862 -0.19666401  0.75508139]
4468,[ 0.00936774  0.00307178 -0.00717065  0.00292111],[-0.02317039],1.0,[ 0.00891687  0.00365053 -0.01534952  0.02581273]
4469,[ 0.00891687  0.00365053 -0.01534952  0.02581273],[1.8410882],1.0,[ 0.02054171 -0.02351405  0.59491336 -1.36972059]
4470,[ 0.02054171 -0.02351405  0.59491336 -1.36972059],[-0.53345376],1.0,[ 0.0406273  -0.06878583  0.41097207 -0.90952325]
4471,[ 0.0406273  -0.06878583  0.41097207 -0.90952325],[-1.7842543],1.0,[ 0.04522681 -0.07821743 -0.17868     0.41711142]
4472,[ 0.04522681 -0.07821743 -0.17868     0.41711142],[-0.09712828],1.0,[ 0.03766924 -0.06238468 -0.19953841  0.378165  ]
4473,[ 0.03766924 -0.06238468 -0.19953841  0.378165  ],[1.7202064],1.0,[ 0.04131474 -0.07553657  0.37981723 -1.01837522]
4474,[ 0.04131474 -0.07553657  0.37981723 -1.01837522],[-2.4497466],1.0,[ 0.04025646 -0.07919489 -0.42978467  0.80890283]
4475,[ 0.04025646 -0.07919489 -0.42978467  0.80890283],[-2.0306823],1.0,[ 0.0098661  -0.0186144  -1.08893124  2.21370337]
4476,[ 0.0098661  -0.0186144  -1.08893124  2.21370337],[-1.5649894],1.0,[-0.04370164  0.09055845 -1.58888261  3.24882045]
4477,[-0.04370164  0.09055845 -1.58888261  3.24882045],[-2.176051],1.0,[-0.12114285  0.25070896 -2.2782907   4.74874901]
4478,[-0.00565387 -0.00428357 -0.00141391 -0.00776423],[0.52490675],1.0,[-0.0022137  -0.01271039  0.17295974 -0.40960115]
4479,[-0.0022137  -0.01271039  0.17295974 -0.40960115],[0.28054702],1.0,[ 0.00653339 -0.03311455  0.26446194 -0.61178097]
4480,[ 0.00653339 -0.03311455  0.26446194 -0.61178097],[-0.34417745],1.0,[ 0.01480073 -0.05221934  0.14969282 -0.35098975]
4481,[ 0.01480073 -0.05221934  0.14969282 -0.35098975],[1.2436962],1.0,[ 0.0291112  -0.08601902  0.56476403 -1.33112131]
4482,[ 0.0291112  -0.08601902  0.56476403 -1.33112131],[-2.9994118],1.0,[ 0.03178484 -0.09368257 -0.42733166  0.91437253]
4483,[ 0.03178484 -0.09368257 -0.42733166  0.91437253],[-0.86007935],1.0,[ 0.00931974 -0.0473052  -0.69611145  1.40726025]
4484,[ 0.00931974 -0.0473052  -0.69611145  1.40726025],[1.1734703],1.0,[-0.01040208 -0.01197898 -0.2921266   0.38006076]
4485,[-0.01040208 -0.01197898 -0.2921266   0.38006076],[-2.7834527],1.0,[-0.04051064  0.04521276 -1.21089547  2.46072098]
4486,[-0.04051064  0.04521276 -1.21089547  2.46072098],[1.4610772],1.0,[-0.07893756  0.11901932 -0.71410779  1.26315485]
4487,[-0.07893756  0.11901932 -0.71410779  1.26315485],[1.7540622],1.0,[-0.09595151  0.14404126 -0.13934348  0.01193708]
4488,[-0.09595151  0.14404126 -0.13934348  0.01193708],[2.9961553],1.0,[-0.08200956  0.10249854  0.8348825  -2.07213954]
4489,[-0.08200956  0.10249854  0.8348825  -2.07213954],[0.5662584],1.0,[-0.04536466  0.01605678  0.99845138 -2.26409993]
4490,[-0.04536466  0.01605678  0.99845138 -2.26409993],[0.58559704],1.0,[-1.92560337e-03 -8.00405007e-02  1.17433533e+00 -2.55426269e+00]
4491,[-1.92560337e-03 -8.00405007e-02  1.17433533e+00 -2.55426269e+00],[2.6065936],1.0,[ 0.06196719 -0.21989518  2.01541712 -4.42229193]
4492,[-0.00445226  0.00786494  0.00664082 -0.00960789],[-0.7663705],1.0,[-0.00930751  0.01948997 -0.24869777  0.5847884 ]
4493,[-0.00930751  0.01948997 -0.24869777  0.5847884 ],[-2.7403107],1.0,[-0.03742698  0.08462941 -1.15457584  2.65317487]
4494,[-0.03742698  0.08462941 -1.15457584  2.65317487],[-1.2795426],1.0,[-0.09176338  0.2083799  -1.56086165  3.5378656 ]
4495,[-0.0029865   0.00906371 -0.00359019  0.00312005],[0.52101976],1.0,[ 3.11923817e-04  1.43010543e-03  1.68062032e-01 -3.80926580e-01]
4496,[ 3.11923817e-04  1.43010543e-03  1.68062032e-01 -3.80926580e-01],[2.2588277],1.0,[ 0.02199263 -0.04792253  0.91408581 -2.07199725]
4497,[ 0.02199263 -0.04792253  0.91408581 -2.07199725],[-2.454769],1.0,[ 0.04202488 -0.09150676  0.09177685 -0.14490145]
4498,[ 0.04202488 -0.09150676  0.09177685 -0.14490145],[-0.36425656],1.0,[ 0.04345705 -0.09363659 -0.01982753  0.03540243]
4499,[ 0.04345705 -0.09363659 -0.01982753  0.03540243],[1.698703],1.0,[ 0.05414304 -0.12031034  0.55218278 -1.35356007]
4500,[ 0.05414304 -0.12031034  0.55218278 -1.35356007],[0.8652303],1.0,[ 0.08198107 -0.18841513  0.83918137 -2.05235232]
4501,[ 0.08198107 -0.18841513  0.83918137 -2.05235232],[2.245192],1.0,[ 0.13022576 -0.3049134   1.56789685 -3.75253289]
4502,[-0.00441711 -0.00576351  0.00396146 -0.0034833 ],[2.8141794],1.0,[ 0.01446715 -0.04922085  0.93752413 -2.14700936]
4503,[ 0.01446715 -0.04922085  0.93752413 -2.14700936],[0.640066],1.0,[ 0.05595833 -0.14303409  1.13744468 -2.55403931]
4504,[ 0.05595833 -0.14303409  1.13744468 -2.55403931],[-2.177523],1.0,[ 0.08695286 -0.21221698  0.41748389 -0.94776577]
4505,[-0.00097488  0.00687509 -0.0095389   0.00191399],[0.69178444],1.0,[ 0.00322677 -0.00348114  0.21901875 -0.51453373]
4506,[ 0.00322677 -0.00348114  0.21901875 -0.51453373],[-1.7152257],1.0,[ 5.03992325e-04  2.93481945e-03 -3.53216268e-01  8.17898543e-01]
4507,[ 5.03992325e-04  2.93481945e-03 -3.53216268e-01  8.17898543e-01],[-2.4634838],1.0,[-0.02988789  0.07247964 -1.16428443  2.64530101]
4508,[-0.02988789  0.07247964 -1.16428443  2.64530101],[1.8906729],1.0,[-0.06364326  0.14759218 -0.52803304  1.15009665]
4509,[-0.06364326  0.14759218 -0.52803304  1.15009665],[2.9446454],1.0,[-0.06546518  0.15113266  0.43355174 -0.94271156]
4510,[-0.06546518  0.15113266  0.43355174 -0.94271156],[1.9715023],1.0,[-0.03553743  0.08831526  1.06276163 -2.19643508]
4511,[-0.03553743  0.08831526  1.06276163 -2.19643508],[0.4599371],1.0,[ 9.51490512e-03 -1.60880490e-03  1.19103643e+00 -2.31530952e+00]
4512,[ 9.51490512e-03 -1.60880490e-03  1.19103643e+00 -2.31530952e+00],[1.6507771],1.0,[ 0.0677383  -0.11635878  1.71918328 -3.42470826]
4513,[ 0.0677383  -0.11635878  1.71918328 -3.42470826],[-0.17722149],1.0,[ 0.13488684 -0.2483504   1.64025341 -3.2025024 ]
4514,[-0.00741409  0.00784444 -0.00237261 -0.00615943],[2.976676],1.0,[ 0.01226849 -0.0379023   0.98372785 -2.25810283]
4515,[ 0.01226849 -0.0379023   0.98372785 -2.25810283],[0.9461662],1.0,[ 0.05759803 -0.14043567  1.2826993  -2.87667255]
4516,[ 0.05759803 -0.14043567  1.2826993  -2.87667255],[0.88153905],1.0,[ 0.1144192  -0.26769139  1.55739566 -3.49389274]
4517,[-0.00530317 -0.00133883  0.00725612  0.00989496],[2.2123663],1.0,[ 0.00970286 -0.0349352   0.74098696 -1.67241204]
4518,[ 0.00970286 -0.0349352   0.74098696 -1.67241204],[-1.5608582],1.0,[ 0.02878045 -0.07642629  0.21580736 -0.42876199]
4519,[ 0.02878045 -0.07642629  0.21580736 -0.42876199],[2.9334407],1.0,[ 0.0569659  -0.1394905   1.18978524 -2.69941148]
4520,[ 0.0569659  -0.1394905   1.18978524 -2.69941148],[-1.1260433],1.0,[ 0.09693362 -0.22994345  0.81234223 -1.85675439]
4521,[ 0.00781027 -0.0084132  -0.00166126  0.00361196],[-0.15153822],1.0,[ 0.00675166 -0.00610298 -0.051146    0.11084911]
4522,[ 0.00675166 -0.00610298 -0.051146    0.11084911],[-1.8422271],1.0,[-0.00752105  0.02638167 -0.66089711  1.50011141]
4523,[-0.00752105  0.02638167 -0.66089711  1.50011141],[-1.3682401],1.0,[-0.04286684  0.10596619 -1.10568729  2.47856879]
4524,[-0.04286684  0.10596619 -1.10568729  2.47856879],[1.1501545],1.0,[-0.07928796  0.18675457 -0.71885361  1.59226323]
4525,[-0.07928796  0.18675457 -0.71885361  1.59226323],[-1.3693703],1.0,[-0.11712175  0.27275467 -1.17065556  2.70063056]
4526,[-0.00431995 -0.00179174 -0.00510017  0.00616834],[0.7570998],1.0,[ 5.13630844e-04 -1.31888132e-02  2.46100802e-01 -5.70179199e-01]
4527,[ 5.13630844e-04 -1.31888132e-02  2.46100802e-01 -5.70179199e-01],[2.8645368],1.0,[ 0.0293401  -0.07946821  1.19247499 -2.72411014]
4528,[ 0.0293401  -0.07946821  1.19247499 -2.72411014],[-1.8063725],1.0,[ 0.06477584 -0.1590061   0.58386966 -1.29270666]
4529,[ 0.06477584 -0.1590061   0.58386966 -1.29270666],[-1.3184707],1.0,[ 0.07956928 -0.19279501  0.15820582 -0.41749959]
4530,[ 0.07956928 -0.19279501  0.15820582 -0.41749959],[-2.4993503],1.0,[ 0.06979865 -0.17601993 -0.64492442  1.23836012]
4531,[ 0.06979865 -0.17601993 -0.64492442  1.23836012],[-0.6837079],1.0,[ 0.04003772 -0.12181069 -0.84383516  1.48010521]
4532,[ 0.04003772 -0.12181069 -0.84383516  1.48010521],[0.0351976],1.0,[ 0.00700478 -0.06789348 -0.80901933  1.22937095]
